 Comment / ID, Start time, Sample size, Corr. f, Density,,
 Sample2, 6/17/2014 9:52:28 AM, 99.46 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,33.8, NaN, NaN,0,22.6
0.04,0.04,-31.9,-65.7, NaN,28,22.6
0.08,0.04,-33.3,-1.4, NaN,31,22.6
0.12,0.04,-31.6,1.7, NaN,34,22.6
0.16,0.04,-30.2,1.4, NaN,39,22.6
0.2,0.04,-19.8,10.4, NaN,67,22.6
0.24,0.04,-14.9,4.9, NaN,78,22.6
0.28,0.04,-9.9,5, NaN,92,22.6
0.32,0.04,-6.8,3.1, NaN,98,22.6
0.36,0.04,-2.2,4.6, NaN,107,22.6
0.4,0.04,2,4.2, NaN,112,22.6
0.44,0.04,4.7,2.7, NaN,116,22.6
0.48,0.04,6,1.3, NaN,122,22.6
0.52,0.04,8.2,2.2, NaN,129,22.6
0.56,0.04,12.4,4.2, NaN,133,22.6
0.6,0.04,15.6,3.2, NaN,138,22.6
0.64,0.04,17.8,2.2, NaN,144,22.6
0.68,0.04,19.9,2.1, NaN,149,22.5
0.72,0.04,21.5,1.6, NaN,153,22.5
0.76,0.04,24.4,2.9, NaN,158,22.5
0.8,0.04,26.9,2.5, NaN,162,22.5
0.84,0.04,29.7,2.8, NaN,168,22.5
0.88,0.04,31.4,1.7, NaN,172,22.5
0.92,0.04,35.1,3.7, NaN,177,22.5
0.96,0.04,36.4,1.3, NaN,182,22.5
1,0.04,42.3,5.9, NaN,186,22.5
1.04,0.04,45.2,2.9, NaN,190,22.5
1.08,0.04,50.5,5.3, NaN,194,22.5
1.12,0.04,52.7,2.2, NaN,198,22.5
1.16,0.04,53.5,0.8, NaN,202,22.5
1.2,0.04,56.2,2.7, NaN,205,22.5
1.24,0.04,61.6,5.4, NaN,209,22.5
1.28,0.04,62.6,1, NaN,213,22.5
1.32,0.04,64.6,2, NaN,216,22.5
1.36,0.04,66.1,1.5, NaN,220,22.5
1.4,0.04,71.6,5.5, NaN,224,22.5
1.44,0.04,72.6,1, NaN,227,22.5
1.48,0.04,74.2,1.6, NaN,231,22.5
1.52,0.04,79.3,5.1, NaN,235,22.5
1.56,0.04,79.8,0.5, NaN,238,22.5
1.6,0.04,84.8,5, NaN,242,22.5
1.64,0.04,87.4,2.6, NaN,246,22.5
1.68,0.04,86.4,-1, NaN,263,22.5
1.72,0.04,91.1,4.7, NaN,267,22.5
1.76,0.04,103.5,12.4, NaN,270,22.5
1.8,0.04,105.7,2.2, NaN,274,22.5
1.84,0.04,106.3,0.6, NaN,277,22.5
1.88,0.04,109.2,2.9, NaN,281,22.5
1.92,0.04,115,5.8, NaN,285,22.5
1.96,0.04,121.2,6.2, NaN,289,22.5
2,0.04,122.5,1.3, NaN,293,22.5
2.04,0.04,128.3,5.8, NaN,297,22.5
2.08,0.04,138.2,9.9, NaN,301,22.5
2.12,0.04,146.1,7.9, NaN,305,22.5
2.16,0.04,156.3,10.2,236.37,310,22.5
2.2,0.04,164.1,7.8,218.02,315,22.5
2.24,0.04,172.3,8.2,190.26,320,22.5
2.28,0.04,179.4,7.1,162.86,324,22.4
2.32,0.04,187.5,8.1,125.57,328,22.4
2.34,0.02,186.3,-1.2,110.6,692,22.3
2.36,0.02,188.5,2.2,88.9,697,22.3
2.38,0.02,190.9,2.4,75.23,701,22.3
2.4,0.02,192.2,1.3,74.92,708,22.3
2.42,0.02,194,1.8,92.55,712,22.3
2.44,0.02,195.6,1.6,78.47,719,22.3
2.46,0.02,197.2,1.6,74.36,726,22.3
2.48,0.02,199,1.8,79.52,730,22.3
2.5,0.02,200,1,75.21,738,22.3
2.52,0.02,201.7,1.7,71.55,742,22.3
2.54,0.02,203,1.3,63.94,746,22.3
2.56,0.02,205.1,2.1,61.64,750,22.3
2.58,0.02,205.2,0.1,61.03,753,22.3
2.6,0.02,206.6,1.4,56.78,757,22.3
2.62,0.02,207.6,1,55.69,761,22.3
2.64,0.02,209.4,1.8,50.75,764,22.3
2.66,0.02,210.1,0.7,49.18,767,22.3
2.68,0.02,210.8,0.7,40.11,770,22.3
2.7,0.02,211.6,0.8,36.89,773,22.3
2.72,0.02,212.1,0.5,38.02,780,22.3
2.74,0.02,213.3,1.2,41.62,784,22.3
2.76,0.02,214,0.7,42.29,787,22.3
2.78,0.02,214.8,0.8,40.39,791,22.3
2.8,0.02,215.8,1,39.1,794,22.3
2.82,0.02,216.2,0.4,34.92,798,22.2
2.84,0.02,217.2,1,37.81,801,22.3
2.86,0.02,217.7,0.5,36.24,804,22.2
2.88,0.02,218.6,0.9,34.1,807,22.2
2.9,0.02,219.1,0.5,32.7,812,22.2
2.92,0.02,220.2,1.1,29.31,815,22.2
2.94,0.02,220.2,0,29.32,820,22.2
2.96,0.02,220.9,0.7,28.19,824,22.2
2.98,0.02,221.6,0.7,31.64,828,22.2
3,0.02,222.2,0.6,32.42,832,22.2
3.02,0.02,222.9,0.7,33.5,835,22.2
3.04,0.02,223.5,0.6,29.86,838,22.2
3.06,0.02,224.3,0.8,27.37,842,22.2
3.08,0.02,224.5,0.2,26.11,845,22.2
3.1,0.02,225.1,0.6,26.12,848,22.2
3.12,0.02,225.7,0.6,26.17,852,22.2
3.14,0.02,226.1,0.4,26.5,855,22.2
3.16,0.02,226.8,0.7,26.26,858,22.2
3.18,0.02,227.3,0.5,22.31,861,22.2
3.2,0.02,227.6,0.3,20.36,865,22.2
3.22,0.02,228.1,0.5,20.5,870,22.2
3.24,0.02,228.4,0.3,21.34,876,22.2
3.26,0.02,228.8,0.4,23.22,879,22.2
3.28,0.02,229.4,0.6,25.2,883,22.2
3.3,0.02,230,0.6,25.9,886,22.2
3.32,0.02,230.4,0.4,24.52,890,22.2
3.34,0.02,230.8,0.4,21.56,893,22.2
3.36,0.02,231.4,0.6,19.2,896,22.2
3.38,0.02,231.7,0.3,18.26,899,22.2
3.4,0.02,231.9,0.2,19.02,904,22.2
3.42,0.02,232.4,0.5,19.57,909,22.2
3.44,0.02,232.8,0.4,19.6,912,22.2
3.46,0.02,233.2,0.4,20.88,916,22.2
3.48,0.02,233.7,0.5,19.51,919,22.2
3.5,0.02,234,0.3,19.19,923,22.2
3.52,0.02,234.3,0.3,19.84,928,22.2
3.54,0.02,234.8,0.5,19.47,931,22.2
3.56,0.02,235.1,0.3,19.56,934,22.2
