 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl16, 8/15/2014 2:51:50 PM, 98.11 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,31.8, NaN, NaN,0,23.8
0.04,0.04,-41,-72.8, NaN,28,23.8
0.08,0.04,-42.7,-1.7, NaN,31,23.8
0.12,0.04,-43.1,-0.4, NaN,34,23.7
0.16,0.04,-40.5,2.6, NaN,40,23.8
0.2,0.04,-28,12.5, NaN,70,23.8
0.24,0.04,-19.5,8.5, NaN,96,23.7
0.28,0.04,-13.7,5.8, NaN,116,23.8
0.32,0.04,-9.2,4.5, NaN,130,23.8
0.36,0.04,-3.5,5.7, NaN,147,23.8
0.4,0.04,-0.4,3.1, NaN,157,23.8
0.44,0.04,-0.5,-0.1, NaN,160,23.8
0.48,0.04,3,3.5, NaN,168,23.8
0.52,0.04,4.7,1.7, NaN,176,23.7
0.56,0.04,9.4,4.7, NaN,184,23.7
0.6,0.04,13.4,4, NaN,194,23.8
0.64,0.04,15.9,2.5, NaN,200,23.8
0.68,0.04,18.1,2.2, NaN,207,23.8
0.72,0.04,22.5,4.4, NaN,212,23.8
0.76,0.04,26.4,3.9, NaN,216,23.7
0.8,0.04,27.7,1.3, NaN,220,23.7
0.84,0.04,31.6,3.9, NaN,224,23.8
0.88,0.04,32.2,0.6, NaN,228,23.7
0.92,0.04,34.1,1.9, NaN,232,23.7
0.96,0.04,35.4,1.3, NaN,237,23.8
1,0.04,37.6,2.2, NaN,242,23.7
1.04,0.04,39.8,2.2, NaN,249,23.8
1.08,0.04,43.8,4, NaN,253,23.7
1.12,0.04,44.7,0.9, NaN,257,23.7
1.16,0.04,47.1,2.4, NaN,262,23.8
1.2,0.04,49.1,2, NaN,266,23.7
1.24,0.04,55.1,6, NaN,270,23.8
1.28,0.04,57.9,2.8, NaN,274,23.8
1.32,0.04,61.7,3.8, NaN,278,23.7
1.36,0.04,66.6,4.9, NaN,282,23.7
1.4,0.04,66.8,0.2, NaN,285,23.7
1.44,0.04,68.1,1.3, NaN,289,23.8
1.48,0.04,69.7,1.6, NaN,293,23.8
1.52,0.04,72.1,2.4, NaN,297,23.7
1.56,0.04,81.2,9.1, NaN,301,23.8
1.6,0.04,86.7,5.5, NaN,304,23.8
1.64,0.04,91,4.3, NaN,308,23.8
1.68,0.04,90.8,-0.2, NaN,311,23.8
1.72,0.04,95.3,4.5, NaN,315,23.8
1.76,0.04,96.9,1.6, NaN,318,23.7
1.8,0.04,101.8,4.9, NaN,322,23.7
1.84,0.04,105.7,3.9, NaN,326,23.8
1.88,0.04,107.4,1.7, NaN,330,23.8
1.92,0.04,110.5,3.1, NaN,334,23.7
1.96,0.04,114.7,4.2, NaN,339,23.7
2,0.04,122.8,8.1, NaN,348,23.7
2.04,0.04,132.7,9.9, NaN,360,23.8
2.08,0.04,144.4,11.7,296.07,367,23.7
2.12,0.04,157.2,12.8,294.24,372,23.8
2.16,0.04,167.9,10.7,257.67,376,23.8
2.2,0.04,176,8.1,203.19,380,23.7
2.24,0.04,185.5,9.5,145.74,384,23.7
2.26,0.02,183.6,-1.9,116.84,749,23.7
2.28,0.02,186.4,2.8,98.6,754,23.7
2.3,0.02,188.5,2.1,89.87,758,23.7
2.32,0.02,191.1,2.6,90.46,764,23.7
2.34,0.02,192.8,1.7,116.29,771,23.7
2.36,0.02,194.9,2.1,95.45,774,23.7
2.38,0.02,197.1,2.2,91.44,778,23.7
2.4,0.02,198.4,1.3,85.64,782,23.7
2.42,0.02,200.5,2.1,83.34,785,23.7
2.44,0.02,201.6,1.1,73.63,789,23.7
2.46,0.02,203.5,1.9,70.14,792,23.7
2.48,0.02,204.7,1.2,64.44,796,23.7
2.5,0.02,206,1.3,58.39,799,23.7
2.52,0.02,206.7,0.7,55.3,802,23.7
2.54,0.02,208.4,1.7,51.15,806,23.7
2.56,0.02,208.9,0.5,52.59,809,23.7
2.58,0.02,210.3,1.4,54.55,813,23.7
2.6,0.02,211.1,0.8,53.6,817,23.7
2.62,0.02,212.3,1.2,48.54,820,23.7
2.64,0.02,213.4,1.1,48.64,823,23.7
2.66,0.02,214.4,1,43.27,827,23.7
2.68,0.02,214.8,0.4,41.7,831,23.7
2.7,0.02,215.7,0.9,38.29,834,23.7
2.72,0.02,216.8,1.1,36.76,838,23.7
2.74,0.02,217.3,0.5,37.16,842,23.7
2.76,0.02,218.1,0.8,36.64,845,23.7
2.78,0.02,218.7,0.6,34.28,851,23.7
2.8,0.02,219.4,0.7,34.85,855,23.7
2.82,0.02,220.3,0.9,38.14,858,23.7
2.84,0.02,220.9,0.6,40.2,864,23.7
2.86,0.02,221.7,0.8,39.99,868,23.7
2.88,0.02,222.5,0.8,35.8,872,23.7
2.9,0.02,223.4,0.9,31.2,875,23.7
2.92,0.02,224,0.6,29.24,878,23.7
2.94,0.02,224.2,0.2,26.03,882,23.7
2.96,0.02,224.7,0.5,24.87,888,23.7
2.98,0.02,225.4,0.7,26.24,891,23.7
3,0.02,226.1,0.7,28.24,894,23.7
3.02,0.02,226.4,0.3,27.8,898,23.7
3.04,0.02,227,0.6,25.58,902,23.7
3.06,0.02,227.6,0.6,25.19,905,23.7
3.08,0.02,228,0.4,25.66,909,23.7
3.1,0.02,228.5,0.5,25.86,912,23.7
3.12,0.02,229.1,0.6,24.77,916,23.7
3.14,0.02,229.6,0.5,24.43,919,23.7
3.16,0.02,230,0.4,23.42,923,23.7
3.18,0.02,230.5,0.5,23.57,926,23.7
3.2,0.02,231,0.5,24.82,929,23.7
3.22,0.02,231.4,0.4,24.42,935,23.7
3.24,0.02,231.9,0.5,24.2,938,23.7
3.26,0.02,232.6,0.7,21.73,941,23.7
3.28,0.02,232.9,0.3,20.91,944,23.7
3.3,0.02,233.1,0.2,18.98,949,23.7
3.32,0.02,233.7,0.6,18.73,953,23.7
3.34,0.02,233.9,0.2,19.14,956,23.7
3.36,0.02,234.5,0.6,20.3,959,23.7
3.38,0.02,234.7,0.2,19.26,964,23.7
3.4,0.02,235.3,0.6,19.32,967,23.7
3.42,0.02,235.5,0.2,18.63,972,23.7
3.44,0.02,235.9,0.4,18.78,975,23.7
3.46,0.02,236.3,0.4,19.68,978,23.7
3.48,0.02,236.8,0.5,17.74,982,23.7
3.5,0.02,236.9,0.1,18.94,985,23.7
3.52,0.02,237.6,0.7,17.26,988,23.7
3.54,0.02,237.7,0.1,17.36,991,23.7
3.56,0.02,238,0.3,17.07,995,23.7
3.58,0.02,238.6,0.6,17.6,998,23.7
3.6,0.02,238.7,0.1, NaN,1001,23.7
3.62,0.02,239.2,0.5, NaN,1005,23.7
3.64,0.02,239.4,0.2, NaN,1008,23.7
3.66,0.02,239.8,0.4, NaN,1013,23.7
3.68,0.02,240,0.2, NaN,1016,23.7
