 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl5, 8/15/2014 3:45:00 PM, 99.06 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,48.6, NaN, NaN,0,23.2
0.04,0.04,-17.7,-66.3, NaN,28,23.2
0.08,0.04,-26.1,-8.4, NaN,46,23.3
0.12,0.04,-25.5,0.6, NaN,50,23.2
0.16,0.04,-22.8,2.7, NaN,57,23.3
0.2,0.04,-13.2,9.6, NaN,83,23.3
0.24,0.04,-8.7,4.5, NaN,99,23.3
0.28,0.04,-3.8,4.9, NaN,115,23.3
0.32,0.04,-1.1,2.7, NaN,120,23.3
0.36,0.04,-0.6,0.5, NaN,124,23.3
0.4,0.04,3.3,3.9, NaN,133,23.3
0.44,0.04,5.4,2.1, NaN,140,23.3
0.48,0.04,11.6,6.2, NaN,162,23.3
0.52,0.04,13.3,1.7, NaN,168,23.3
0.56,0.04,17,3.7, NaN,174,23.3
0.6,0.04,18.8,1.8, NaN,179,23.3
0.64,0.04,20.9,2.1, NaN,186,23.3
0.68,0.04,23,2.1, NaN,193,23.3
0.72,0.04,25.6,2.6, NaN,204,23.3
0.76,0.04,27.8,2.2, NaN,212,23.3
0.8,0.04,30.2,2.4, NaN,219,23.3
0.84,0.04,32.3,2.1, NaN,227,23.3
0.88,0.04,35.6,3.3, NaN,232,23.3
0.92,0.04,38,2.4, NaN,237,23.3
0.96,0.04,40.8,2.8, NaN,242,23.3
1,0.04,42.8,2, NaN,247,23.3
1.04,0.04,46.3,3.5, NaN,251,23.3
1.08,0.04,48.7,2.4, NaN,255,23.3
1.12,0.04,51.3,2.6, NaN,259,23.3
1.16,0.04,52.5,1.2, NaN,263,23.3
1.2,0.04,53.8,1.3, NaN,267,23.3
1.24,0.04,59.1,5.3, NaN,271,23.3
1.28,0.04,63.1,4, NaN,275,23.3
1.32,0.04,65,1.9, NaN,279,23.3
1.36,0.04,66.2,1.2, NaN,283,23.3
1.4,0.04,69.9,3.7, NaN,286,23.3
