 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl10, 8/15/2014 4:02:40 PM, 94.00 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,30.5, NaN, NaN,0,23.2
0.04,0.04,-42,-72.5, NaN,28,23.2
0.08,0.04,-43.1,-1.1, NaN,31,23.2
0.12,0.04,-42.9,0.2, NaN,34,23.2
0.16,0.04,-34.1,8.8, NaN,65,23.2
0.2,0.04,-26,8.1, NaN,89,23.2
0.24,0.04,-18.4,7.6, NaN,113,23.2
0.28,0.04,-12.6,5.8, NaN,132,23.2
0.32,0.04,-8.3,4.3, NaN,145,23.2
0.36,0.04,-2.6,5.7, NaN,161,23.2
0.4,0.04,-0.4,2.2, NaN,167,23.2
0.44,0.04,2.5,2.9, NaN,176,23.2
0.48,0.04,4.7,2.2, NaN,183,23.2
0.52,0.04,10.5,5.8, NaN,202,23.3
0.56,0.04,13.5,3, NaN,210,23.2
0.6,0.04,14.5,1, NaN,215,23.3
0.64,0.04,15.2,0.7, NaN,218,23.3
0.68,0.04,17.4,2.2, NaN,225,23.2
0.72,0.04,20,2.6, NaN,230,23.3
0.76,0.04,22.8,2.8, NaN,238,23.2
0.8,0.04,25.2,2.4, NaN,244,23.3
0.84,0.04,27.9,2.7, NaN,249,23.3
0.88,0.04,31.1,3.2, NaN,256,23.3
0.92,0.04,34.8,3.7, NaN,261,23.2
0.96,0.04,36.9,2.1, NaN,265,23.2
1,0.04,39,2.1, NaN,270,23.3
1.04,0.04,41.7,2.7, NaN,274,23.3
1.08,0.04,49.8,8.1, NaN,278,23.3
1.12,0.04,51,1.2, NaN,282,23.3
1.16,0.04,52.6,1.6, NaN,286,23.3
1.2,0.04,57.5,4.9, NaN,290,23.3
1.24,0.04,59,1.5, NaN,294,23.3
1.28,0.04,59.9,0.9, NaN,297,23.3
1.32,0.04,65.2,5.3, NaN,301,23.3
1.36,0.04,66.6,1.4, NaN,305,23.3
1.4,0.04,67.9,1.3, NaN,309,23.3
1.44,0.04,70.4,2.5, NaN,313,23.3
1.48,0.04,72.1,1.7, NaN,317,23.3
1.52,0.04,75.5,3.4, NaN,321,23.3
1.56,0.04,78.5,3, NaN,325,23.3
1.6,0.04,82.2,3.7, NaN,328,23.3
1.64,0.04,88.7,6.5, NaN,332,23.3
1.68,0.04,93.4,4.7, NaN,336,23.2
1.72,0.04,96.3,2.9, NaN,340,23.3
1.76,0.04,103.2,6.9, NaN,344,23.3
1.8,0.04,114.4,11.2, NaN,348,23.3
1.84,0.04,109.4,-5, NaN,364,23.3
1.88,0.04,115.3,5.9, NaN,368,23.3
1.92,0.04,122.7,7.4, NaN,373,23.3
1.96,0.04,132.4,9.7, NaN,377,23.3
2,0.04,142.7,10.3,282.27,381,23.3
2.04,0.04,153.2,10.5,267.34,386,23.3
2.08,0.04,163.7,10.5,247.87,390,23.3
2.12,0.04,173.7,10,215.17,395,23.3
2.16,0.04,181.2,7.5,175.94,400,23.3
2.18,0.02,182.6,1.4,152.61,764,23.3
2.2,0.02,185.9,3.3,129.81,768,23.3
2.22,0.02,189.4,3.5,115.31,772,23.3
2.24,0.02,190.8,1.4,112.85,776,23.3
