 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl12, 8/15/2014 3:09:42 PM, 98.39 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,49.8, NaN, NaN,0,23.5
0.04,0.04,-17.3,-67.1, NaN,28,23.5
0.08,0.04,-25.9,-8.6, NaN,48,23.5
0.12,0.04,-26.1,-0.2, NaN,51,23.5
0.16,0.04,-18.6,7.5, NaN,77,23.5
0.2,0.04,-13,5.6, NaN,96,23.5
0.24,0.04,-9.5,3.5, NaN,102,23.5
0.28,0.04,-2.8,6.7, NaN,124,23.5
0.32,0.04,-0.3,2.5, NaN,130,23.5
0.36,0.04,-0.2,0.1, NaN,133,23.5
0.4,0.04,2.7,2.9, NaN,138,23.5
0.44,0.04,5.1,2.4, NaN,145,23.5
0.48,0.04,11.8,6.7, NaN,163,23.5
0.52,0.04,14.4,2.6, NaN,169,23.5
0.56,0.04,17.8,3.4, NaN,173,23.5
0.6,0.04,20.6,2.8, NaN,177,23.5
0.64,0.04,23.2,2.6, NaN,182,23.5
0.68,0.04,25.4,2.2, NaN,186,23.5
0.72,0.04,27.9,2.5, NaN,190,23.5
0.76,0.04,30.8,2.9, NaN,194,23.5
0.8,0.04,33,2.2, NaN,198,23.5
0.84,0.04,35.8,2.8, NaN,202,23.5
0.88,0.04,37.8,2, NaN,206,23.5
0.92,0.04,38.6,0.8, NaN,210,23.5
0.96,0.04,43.7,5.1, NaN,214,23.5
1,0.04,44.9,1.2, NaN,218,23.5
1.04,0.04,48.2,3.3, NaN,221,23.5
1.08,0.04,48.8,0.6, NaN,225,23.5
1.12,0.04,52.1,3.3, NaN,229,23.5
1.16,0.04,53,0.9, NaN,232,23.5
1.2,0.04,53.9,0.9, NaN,236,23.5
1.24,0.04,55.7,1.8, NaN,240,23.5
1.28,0.04,61.5,5.8, NaN,244,23.5
1.32,0.04,65.3,3.8, NaN,248,23.5
1.36,0.04,66,0.7, NaN,252,23.5
1.4,0.04,70.4,4.4, NaN,256,23.5
1.44,0.04,75.3,4.9, NaN,259,23.5
1.48,0.04,76.1,0.8, NaN,263,23.5
1.52,0.04,77.4,1.3, NaN,266,23.5
1.56,0.04,81.4,4, NaN,270,23.5
1.6,0.04,85.3,3.9, NaN,274,23.5
1.64,0.04,92.6,7.3, NaN,278,23.5
1.68,0.04,94.4,1.8, NaN,281,23.5
1.72,0.04,95.7,1.3, NaN,284,23.5
1.76,0.04,97.3,1.6, NaN,288,23.5
1.8,0.04,101.7,4.4, NaN,292,23.5
1.84,0.04,104.2,2.5, NaN,296,23.5
1.88,0.04,108.5,4.3, NaN,299,23.5
1.92,0.04,114.3,5.8, NaN,314,23.5
1.96,0.04,123.8,9.5, NaN,318,23.5
2,0.04,129.9,6.1, NaN,322,23.5
2.04,0.04,138.1,8.2, NaN,326,23.5
2.08,0.04,146.3,8.2,239.15,332,23.5
2.12,0.04,157.4,11.1,239.78,340,23.5
2.16,0.04,167.9,10.5,235.47,345,23.5
2.2,0.04,177,9.1,202.74,350,23.5
2.24,0.04,182.2,5.2,159.1,355,23.5
2.26,0.02,184.5,2.3,129.26,720,23.5
2.28,0.02,188.2,3.7,110.21,724,23.5
2.3,0.02,190.1,1.9,104.29,727,23.5
