 Comment / ID, Start time, Sample size, Corr. f, Density,,
 Sample5, 6/17/2014 10:44:46 AM, 99.44 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,39, NaN, NaN,0,21.8
0.04,0.04,-30,-69, NaN,28,21.8
0.08,0.04,-34.8,-4.8, NaN,40,21.8
0.12,0.04,-34.6,0.2, NaN,43,21.7
0.16,0.04,-32,2.6, NaN,48,21.8
0.2,0.04,-20.4,11.6, NaN,79,21.7
0.24,0.04,-17.2,3.2, NaN,84,21.7
0.28,0.04,-10.6,6.6, NaN,102,21.7
0.32,0.04,-7.4,3.2, NaN,108,21.7
0.36,0.04,-3.5,3.9, NaN,117,21.7
0.4,0.04,-0.8,2.7, NaN,122,21.7
0.44,0.04,1.8,2.6, NaN,129,21.7
0.48,0.04,6.8,5, NaN,134,21.8
0.52,0.04,10,3.2, NaN,138,21.7
0.56,0.04,12.6,2.6, NaN,146,21.7
0.6,0.04,16.8,4.2, NaN,151,21.7
0.64,0.04,18,1.2, NaN,156,21.7
0.68,0.04,20.5,2.5, NaN,160,21.7
0.72,0.04,22.7,2.2, NaN,166,21.7
0.76,0.04,25.9,3.2, NaN,171,21.7
0.8,0.04,27,1.1, NaN,175,21.7
0.84,0.04,28.9,1.9, NaN,180,21.7
0.88,0.04,30.9,2, NaN,184,21.7
0.92,0.04,33.2,2.3, NaN,188,21.7
0.96,0.04,37.2,4, NaN,193,21.7
1,0.04,40.9,3.7, NaN,197,21.7
1.04,0.04,45.5,4.6, NaN,201,21.7
1.08,0.04,45.6,0.1, NaN,204,21.7
1.12,0.04,47.4,1.8, NaN,208,21.7
1.16,0.04,51.3,3.9, NaN,212,21.7
1.2,0.04,53.8,2.5, NaN,216,21.8
1.24,0.04,54.3,0.5, NaN,220,21.8
1.28,0.04,55,0.7, NaN,223,21.8
1.32,0.04,59,4, NaN,227,21.7
1.36,0.04,70,11, NaN,231,21.8
1.4,0.04,68.7,-1.3, NaN,235,21.7
1.44,0.04,72.3,3.6, NaN,239,21.7
1.48,0.04,72.4,0.1, NaN,242,21.7
1.52,0.04,77.6,5.2, NaN,246,21.8
1.56,0.04,77.3,-0.3, NaN,249,21.7
1.6,0.04,81.5,4.2, NaN,253,21.7
1.64,0.04,87.4,5.9, NaN,257,21.8
1.68,0.04,89,1.6, NaN,260,21.7
1.72,0.04,90.1,1.1, NaN,264,21.7
1.76,0.04,96.5,6.4, NaN,268,21.7
1.8,0.04,103.7,7.2, NaN,272,21.7
1.84,0.04,106.4,2.7, NaN,275,21.7
1.88,0.04,106.2,-0.2, NaN,279,21.7
1.92,0.04,109.4,3.2, NaN,282,21.7
1.96,0.04,112.1,2.7, NaN,301,21.7
2,0.04,121.3,9.2, NaN,305,21.7
2.04,0.04,129.9,8.6, NaN,309,21.7
2.08,0.04,136.3,6.4, NaN,313,21.7
2.12,0.04,143.1,6.8,228,318,21.7
2.16,0.04,153.8,10.7,225.17,325,21.7
2.2,0.04,164,10.2,227.66,331,21.7
2.24,0.04,173,9,209.8,336,21.7
2.28,0.04,180.2,7.2,168.15,340,21.7
2.3,0.02,181.4,1.2,137.48,705,21.7
2.32,0.02,184.6,3.2,119.29,709,21.7
2.34,0.02,186.5,1.9,107.85,717,21.7
2.36,0.02,189.1,2.6,106.21,721,21.7
2.38,0.02,191.2,2.1,103.57,726,21.7
2.4,0.02,193.7,2.5,91.89,729,21.7
2.42,0.02,194.3,0.6,85.72,737,21.7
2.44,0.02,196.7,2.4,74.86,740,21.7
2.46,0.02,197.8,1.1,73.1,749,21.7
2.48,0.02,199.8,2,71.9,753,21.7
2.5,0.02,200.6,0.8,69.6,758,21.7
2.52,0.02,202,1.4,66.56,764,21.7
2.54,0.02,203.8,1.8,65.1,768,21.7
2.56,0.02,204.7,0.9,60.09,772,21.7
2.58,0.02,205.8,1.1,56.71,775,21.7
2.6,0.02,207.5,1.7,50.26,778,21.7
2.62,0.02,207.6,0.1,47.27,787,21.7
2.64,0.02,209,1.4,47.42,790,21.7
2.66,0.02,209.8,0.8,46.66,794,21.7
2.68,0.02,210.9,1.1,47.08,797,21.7
2.7,0.02,211.7,0.8,49.06,800,21.7
2.72,0.02,212.7,1,44.15,804,21.7
2.74,0.02,213.7,1,44.84,807,21.7
2.76,0.02,214.4,0.7,43.83,810,21.7
2.78,0.02,215.3,0.9,41.59,814,21.7
2.8,0.02,216.1,0.8,36.27,817,21.7
2.82,0.02,217,0.9,35.87,820,21.7
2.84,0.02,217.6,0.6,34.71,824,21.7
2.86,0.02,218,0.4,32.31,827,21.7
2.88,0.02,218.7,0.7,31.12,830,21.7
2.9,0.02,219.8,1.1,30.1,834,21.7
2.92,0.02,220,0.2,30.66,837,21.7
2.94,0.02,220.6,0.6,29.65,841,21.7
2.96,0.02,221.2,0.6,28.12,844,21.7
2.98,0.02,221.8,0.6,28.56,848,21.7
3,0.02,222.5,0.7,32.33,852,21.7
3.02,0.02,223,0.5,29.66,855,21.7
3.04,0.02,223.6,0.6,28.75,859,21.7
3.06,0.02,224.2,0.6,28.09,862,21.7
3.08,0.02,224.9,0.7,27.64,865,21.7
3.1,0.02,225.1,0.2,27.5,869,21.7
3.12,0.02,225.9,0.8,26.88,872,21.7
3.14,0.02,226.4,0.5,26.46,876,21.7
3.16,0.02,226.9,0.5,25.75,879,21.7
3.18,0.02,227.4,0.5,24.06,882,21.7
3.2,0.02,227.9,0.5,21.91,886,21.7
3.22,0.02,228.3,0.4,21.08,889,21.7
3.24,0.02,228.7,0.4,22.55,893,21.7
