 Comment / ID, Start time, Sample size, Corr. f, Density,,
 Sample12, 6/17/2014 2:04:51 PM, 100.01 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,42.8, NaN, NaN,0,20.5
0.04,0.04,-27.8,-70.6, NaN,28,20.6
0.08,0.04,-29.3,-1.5, NaN,31,20.6
0.12,0.04,-28.4,0.9, NaN,34,20.6
0.16,0.04,-28.7,-0.3, NaN,38,20.6
0.2,0.04,-26.5,2.2, NaN,44,20.6
0.24,0.04,-13.6,12.9, NaN,73,20.6
0.28,0.04,-10,3.6, NaN,80,20.6
0.32,0.04,-6.5,3.5, NaN,89,20.6
0.36,0.04,-3.1,3.4, NaN,97,20.5
0.4,0.04,-0.3,2.8, NaN,104,20.5
0.44,0.04,1.9,2.2, NaN,108,20.6
0.48,0.04,4.9,3, NaN,113,20.5
0.52,0.04,9.3,4.4, NaN,120,20.5
0.56,0.04,14.5,5.2, NaN,125,20.5
0.6,0.04,15.9,1.4, NaN,130,20.5
0.64,0.04,20.6,4.7, NaN,135,20.5
0.68,0.04,22,1.4, NaN,139,20.5
0.72,0.04,23.6,1.6, NaN,144,20.5
0.76,0.04,25.5,1.9, NaN,149,20.5
0.8,0.04,27.4,1.9, NaN,153,20.5
0.84,0.04,31,3.6, NaN,158,20.5
0.88,0.04,33.6,2.6, NaN,162,20.5
0.92,0.04,36,2.4, NaN,166,20.5
0.96,0.04,37.6,1.6, NaN,171,20.5
1,0.04,41.2,3.6, NaN,175,20.5
1.04,0.04,44.3,3.1, NaN,179,20.5
1.08,0.04,45.9,1.6, NaN,183,20.5
1.12,0.04,48,2.1, NaN,187,20.5
1.16,0.04,56,8, NaN,191,20.5
1.2,0.04,56.9,0.9, NaN,195,20.5
1.24,0.04,58.8,1.9, NaN,198,20.5
1.28,0.04,62.9,4.1, NaN,202,20.5
1.32,0.04,62.8,-0.1, NaN,206,20.5
1.36,0.04,69.4,6.6, NaN,209,20.5
1.4,0.04,71,1.6, NaN,213,20.5
1.44,0.04,76.1,5.1, NaN,217,20.5
1.48,0.04,75.4,-0.7, NaN,220,20.5
1.52,0.04,76.4,1, NaN,223,20.5
1.56,0.04,77.8,1.4, NaN,227,20.5
1.6,0.04,83.8,6, NaN,231,20.5
1.64,0.04,89.6,5.8, NaN,234,20.5
1.68,0.04,89.2,-0.4, NaN,238,20.5
1.72,0.04,94.5,5.3, NaN,241,20.5
1.76,0.04,90.7,-3.8, NaN,261,20.5
1.8,0.04,96.9,6.2, NaN,265,20.5
1.84,0.04,105.2,8.3, NaN,269,20.5
1.88,0.04,109,3.8, NaN,272,20.5
1.92,0.04,120.8,11.8, NaN,276,20.5
1.96,0.04,121.1,0.3, NaN,280,20.5
2,0.04,123.2,2.1, NaN,284,20.5
2.04,0.04,130.1,6.9, NaN,287,20.5
2.08,0.04,137.2,7.1, NaN,291,20.5
2.12,0.04,148.2,11, NaN,295,20.5
2.16,0.04,155.5,7.3,231.27,299,20.5
2.2,0.04,164.4,8.9,210.82,304,20.5
2.24,0.04,173.8,9.4,181.62,308,20.5
2.28,0.04,178.4,4.6,145.15,313,20.5
2.32,0.04,184.9,6.5,120.4,317,20.5
2.34,0.02,185.3,0.4,99.77,681,20.4
2.36,0.02,187.3,2,90.26,689,20.4
2.38,0.02,189.6,2.3,94.28,693,20.4
2.4,0.02,192,2.4,90.33,697,20.4
2.42,0.02,193.2,1.2,97.24,705,20.4
2.44,0.02,195.3,2.1,89.94,710,20.4
2.46,0.02,196.9,1.6,84.58,714,20.4
2.48,0.02,198.9,2,78.82,717,20.4
2.5,0.02,200,1.1,70.91,721,20.4
2.52,0.02,202,2,61.37,724,20.4
2.54,0.02,202.5,0.5,55.15,728,20.4
2.56,0.02,203.6,1.1,53.3,732,20.4
2.58,0.02,204.7,1.1,55.1,736,20.4
2.6,0.02,206.1,1.4,56.05,739,20.4
2.62,0.02,206.9,0.8,57.55,743,20.4
2.64,0.02,208.4,1.5,52.94,746,20.4
2.66,0.02,209.2,0.8,49.78,750,20.4
2.68,0.02,210.2,1,45.03,753,20.4
2.7,0.02,210.9,0.7,41.92,757,20.4
2.72,0.02,212,1.1,39.86,760,20.4
2.74,0.02,212.7,0.7,41.35,764,20.4
2.76,0.02,213.3,0.6,42.9,767,20.4
2.78,0.02,214.3,1,43.04,771,20.4
2.8,0.02,215.3,1,39.85,774,20.4
2.82,0.02,216,0.7,37.6,777,20.4
2.84,0.02,216.9,0.9,34.04,780,20.4
2.86,0.02,217.2,0.3,30.68,784,20.4
2.88,0.02,217.8,0.6,31.22,787,20.4
2.9,0.02,218.6,0.8,32.83,791,20.4
2.92,0.02,219.3,0.7,32.05,794,20.4
2.94,0.02,219.9,0.6,33.53,798,20.4
2.96,0.02,220.6,0.7,31.63,801,20.4
2.98,0.02,221.1,0.5,29.31,805,20.4
3,0.02,221.6,0.5,28.07,808,20.4
3.02,0.02,222.5,0.9,26.2,811,20.4
3.04,0.02,222.8,0.3,25.54,815,20.4
3.06,0.02,223.2,0.4,26.07,818,20.4
3.08,0.02,223.8,0.6,26.53,822,20.4
3.1,0.02,224.3,0.5,27.5,825,20.4
3.12,0.02,225,0.7,27.88,829,20.4
3.14,0.02,225.5,0.5,25.26,832,20.4
3.16,0.02,226,0.5,22.96,836,20.4
3.18,0.02,226.4,0.4,22.71,839,20.4
3.2,0.02,226.7,0.3,22.14,843,20.4
3.22,0.02,227.3,0.6,22.76,846,20.4
3.24,0.02,227.8,0.5,23.86,850,20.4
3.26,0.02,228.3,0.5,23.26,853,20.4
3.28,0.02,228.6,0.3,21.47,857,20.4
3.3,0.02,229.1,0.5,20,860,20.4
3.32,0.02,229.6,0.5,19.83,864,20.4
3.34,0.02,229.8,0.2,21.51,869,20.4
3.36,0.02,230.3,0.5,22.99,872,20.4
3.38,0.02,230.8,0.5,21.96,876,20.4
3.4,0.02,231.2,0.4,20.2,879,20.4
3.42,0.02,231.8,0.6,19.37,882,20.4
3.44,0.02,232,0.2,17.58,886,20.4
3.46,0.02,232.2,0.2,17.94,891,20.4
3.48,0.02,232.6,0.4,18.55,895,20.4
3.5,0.02,233.2,0.6,19.47,898,20.4
3.52,0.02,233.5,0.3,20.9,901,20.4
3.54,0.02,233.9,0.4,18.53,905,20.4
3.56,0.02,234.2,0.3,16.75,908,20.4
3.58,0.02,234.6,0.4,15.66,912,20.4
3.6,0.02,234.9,0.3,16.48,915,20.4
3.62,0.02,235.1,0.2,15.44,919,20.4
3.64,0.02,235.6,0.5,15.76,922,20.4
3.66,0.02,235.8,0.2,15.93,926,20.4
3.68,0.02,236.2,0.4,17.02,929,20.4
3.7,0.02,236.4,0.2,17.86,932,20.4
3.72,0.02,236.9,0.5, NaN,935,20.4
3.74,0.02,237.2,0.3, NaN,939,20.4
3.76,0.02,237.6,0.4, NaN,942,20.4
3.78,0.02,237.9,0.3, NaN,945,20.4
3.8,0.02,238.1,0.2, NaN,948,20.4
