 Comment / ID, Start time, Sample size, Corr. f, Density,,
 Sampl8, 6/17/2014 12:08:07 PM, 100.10 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,38.1, NaN, NaN,0,21.3
0.04,0.04,-30.3,-68.4, NaN,28,21.3
0.08,0.04,-31.9,-1.6, NaN,31,21.3
0.12,0.04,-32.3,-0.4, NaN,34,21.3
0.16,0.04,-32.1,0.2, NaN,37,21.3
0.2,0.04,-21.6,10.5, NaN,67,21.3
0.24,0.04,-16.4,5.2, NaN,79,21.3
0.28,0.04,-11.1,5.3, NaN,94,21.3
0.32,0.04,-7.3,3.8, NaN,104,21.3
0.36,0.04,-3.7,3.6, NaN,112,21.3
0.4,0.04,-1,2.7, NaN,117,21.3
0.44,0.04,0.5,1.5, NaN,123,21.3
0.48,0.04,4.4,3.9, NaN,130,21.3
0.52,0.04,6,1.6, NaN,135,21.3
0.56,0.04,10.5,4.5, NaN,148,21.3
0.6,0.04,13.8,3.3, NaN,154,21.3
0.64,0.04,15.4,1.6, NaN,159,21.3
0.68,0.04,18.8,3.4, NaN,165,21.3
0.72,0.04,21.5,2.7, NaN,170,21.3
0.76,0.04,23.3,1.8, NaN,175,21.3
0.8,0.04,25.1,1.8, NaN,181,21.3
0.84,0.04,26.8,1.7, NaN,185,21.3
0.88,0.04,28,1.2, NaN,189,21.3
0.92,0.04,30.5,2.5, NaN,196,21.3
0.96,0.04,32.2,1.7, NaN,200,21.3
1,0.04,34.1,1.9, NaN,205,21.3
1.04,0.04,35.5,1.4, NaN,210,21.3
1.08,0.04,38.9,3.4, NaN,214,21.3
1.12,0.04,40.2,1.3, NaN,219,21.3
1.16,0.04,41.9,1.7, NaN,223,21.3
1.2,0.04,43.9,2, NaN,228,21.3
1.24,0.04,47.4,3.5, NaN,233,21.3
1.28,0.04,48.6,1.2, NaN,238,21.3
1.32,0.04,52.5,3.9, NaN,243,21.3
1.36,0.04,54.5,2, NaN,249,21.3
1.4,0.04,57.5,3, NaN,253,21.3
1.44,0.04,59.1,1.6, NaN,258,21.3
1.48,0.04,61.7,2.6, NaN,263,21.3
1.52,0.04,65.4,3.7, NaN,268,21.3
1.56,0.04,70.5,5.1, NaN,273,21.3
1.6,0.04,72.2,1.7, NaN,277,21.3
1.64,0.04,76.2,4, NaN,281,21.3
1.68,0.04,82.8,6.6, NaN,285,21.3
1.72,0.04,87.2,4.4, NaN,289,21.3
1.76,0.04,89.6,2.4, NaN,293,21.3
1.8,0.04,91,1.4, NaN,297,21.3
1.84,0.04,98.9,7.9, NaN,301,21.3
1.88,0.04,98.1,-0.8, NaN,304,21.3
1.92,0.04,104.2,6.1, NaN,308,21.3
1.96,0.04,114.9,10.7, NaN,312,21.3
2,0.04,118.1,3.2, NaN,316,21.3
2.04,0.04,120.9,2.8, NaN,321,21.3
2.08,0.04,128.7,7.8, NaN,325,21.3
2.12,0.04,138.1,9.4, NaN,329,21.3
2.16,0.04,148.7,10.6,256.88,334,21.3
2.2,0.04,162,13.3,244.3,337,21.3
2.24,0.04,166.6,4.6,202.95,342,21.3
2.28,0.04,174.3,7.7,162.81,347,21.3
2.32,0.04,180.6,6.3,128.69,352,21.3
2.34,0.02,182,1.4,117.66,717,21.3
2.36,0.02,185.2,3.2,125.9,721,21.2
2.38,0.02,187.8,2.6,106.09,725,21.3
2.4,0.02,189.3,1.5,101.75,729,21.3
2.42,0.02,191.3,2,93.84,733,21.2
2.44,0.02,193.5,2.2,81.85,737,21.3
2.46,0.02,194.8,1.3,82.07,741,21.3
2.48,0.02,196.5,1.7,82.32,745,21.2
2.5,0.02,197.7,1.2,73.59,750,21.3
2.52,0.02,199.7,2,71.28,754,21.2
2.54,0.02,201.2,1.5,70.64,758,21.3
2.56,0.02,202.3,1.1,67.05,762,21.3
2.58,0.02,203.1,0.8,63.72,765,21.2
2.6,0.02,205.1,2,57.76,769,21.3
2.62,0.02,206.1,1,59.23,773,21.3
2.64,0.02,207.2,1.1,56.61,776,21.3
2.66,0.02,208.1,0.9,53.71,780,21.3
2.68,0.02,209.1,1,45.84,783,21.3
2.7,0.02,210.5,1.4,47.92,786,21.3
2.72,0.02,211,0.5,43.3,790,21.3
2.74,0.02,212.1,1.1,41.67,793,21.3
2.76,0.02,212.4,0.3,39.7,797,21.2
2.78,0.02,213.9,1.5,42.1,800,21.3
2.8,0.02,214.1,0.2,42.56,804,21.3
2.82,0.02,215.4,1.3,38.02,808,21.3
2.84,0.02,216,0.6,35.65,811,21.3
2.86,0.02,216.9,0.9,31.42,815,21.3
2.88,0.02,217,0.1,32.26,818,21.3
2.9,0.02,217.8,0.8,29.35,822,21.3
2.92,0.02,218.6,0.8,32.29,825,21.3
2.94,0.02,219.2,0.6,32.4,829,21.3
2.96,0.02,219.8,0.6,33.53,833,21.3
2.98,0.02,220.4,0.6,30.22,836,21.3
3,0.02,221.1,0.7,28.81,839,21.3
3.02,0.02,221.6,0.5,29.28,843,21.3
3.04,0.02,222.3,0.7,30.42,846,21.3
3.06,0.02,222.7,0.4,29.71,850,21.3
3.08,0.02,223.3,0.6,28.05,853,21.3
3.1,0.02,224.1,0.8,25.76,857,21.3
3.12,0.02,224.6,0.5,24.06,860,21.3
3.14,0.02,224.8,0.2,23.98,864,21.3
3.16,0.02,225.3,0.5,24.27,867,21.3
3.18,0.02,225.8,0.5,25.18,871,21.3
3.2,0.02,226.5,0.7,26.28,874,21.3
3.22,0.02,227,0.5,26.16,877,21.3
3.24,0.02,227.5,0.5,24.26,881,21.3
3.26,0.02,227.8,0.3,22.62,884,21.3
3.28,0.02,228.3,0.5,22.48,888,21.3
3.3,0.02,228.9,0.6,24.37,891,21.3
3.32,0.02,229.3,0.4,24.23,895,21.3
3.34,0.02,229.7,0.4,22.28,898,21.3
3.36,0.02,230.3,0.6,20.55,901,21.3
3.38,0.02,230.7,0.4,19,905,21.3
3.4,0.02,230.9,0.2,20.5,910,21.3
3.42,0.02,231.3,0.4,21.98,914,21.3
3.44,0.02,231.9,0.6,21.09,917,21.3
3.46,0.02,232.2,0.3,21.33,920,21.3
3.48,0.02,232.9,0.7,19.92,923,21.3
3.5,0.02,233.1,0.2,17.82,927,21.3
3.52,0.02,233.2,0.1,16.68,930,21.3
3.54,0.02,233.8,0.6,17.61,934,21.3
3.56,0.02,234.1,0.3,17.62,937,21.3
3.58,0.02,234.5,0.4,18.61,940,21.3
3.6,0.02,234.8,0.3,16.27,944,21.3
3.62,0.02,235.2,0.4,14.63,947,21.3
3.64,0.02,235.4,0.2,15.73,950,21.3
3.66,0.02,235.7,0.3,16.51,954,21.3
3.68,0.02,236,0.3,16.19,958,21.3
3.7,0.02,236.5,0.5,16.76,961,21.3
3.72,0.02,236.8,0.3, NaN,964,21.3
3.74,0.02,237.1,0.3, NaN,968,21.3
3.76,0.02,237.3,0.2, NaN,971,21.3
3.78,0.02,237.9,0.6, NaN,974,21.3
3.8,0.02,238.2,0.3, NaN,978,21.3
