 Comment / ID, Start time, Sample size, Corr. f, Density,,
 Sample6, 6/17/2014 11:02:16 AM, 99.28 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,18.5, NaN, NaN,0,21.6
0.04,0.04,-49.7,-68.2, NaN,28,21.7
0.08,0.04,-50.2,-0.5, NaN,31,21.7
0.12,0.04,-49.7,0.5, NaN,34,21.7
0.16,0.04,-48.2,1.5, NaN,39,21.7
0.2,0.04,-43.6,4.6, NaN,43,21.7
0.24,0.04,-30.4,13.2, NaN,74,21.7
0.28,0.04,-21,9.4, NaN,97,21.6
0.32,0.04,-17.6,3.4, NaN,106,21.6
0.36,0.04,-10.5,7.1, NaN,124,21.6
0.4,0.04,-6.3,4.2, NaN,132,21.6
0.44,0.04,-2.9,3.4, NaN,142,21.6
0.48,0.04,0.2,3.1, NaN,147,21.6
0.52,0.04,3.6,3.4, NaN,153,21.6
0.56,0.04,5.6,2, NaN,157,21.6
0.6,0.04,9.1,3.5, NaN,168,21.6
0.64,0.04,12.1,3, NaN,174,21.6
0.68,0.04,14.9,2.8, NaN,181,21.6
0.72,0.04,20.1,5.2, NaN,185,21.6
0.76,0.04,23.5,3.4, NaN,190,21.6
0.8,0.04,28,4.5, NaN,194,21.6
0.84,0.04,34.1,6.1, NaN,198,21.6
0.88,0.04,37.6,3.5, NaN,202,21.6
0.92,0.04,42.9,5.3, NaN,206,21.6
0.96,0.04,42.4,-0.5, NaN,209,21.6
1,0.04,45.1,2.7, NaN,213,21.6
1.04,0.04,52.8,7.7, NaN,217,21.6
1.08,0.04,59.8,7, NaN,220,21.6
1.12,0.04,59,-0.8, NaN,224,21.6
1.16,0.04,58.7,-0.3, NaN,227,21.6
1.2,0.04,58.6,-0.1, NaN,230,21.6
1.24,0.04,58.6,0, NaN,233,21.6
1.28,0.04,62.2,3.6, NaN,237,21.6
1.32,0.04,65.6,3.4, NaN,240,21.6
1.36,0.04,69.9,4.3, NaN,244,21.6
1.4,0.04,69.8,-0.1, NaN,248,21.6
1.44,0.04,69.9,0.1, NaN,251,21.6
1.48,0.04,72.5,2.6, NaN,255,21.6
1.52,0.04,79.2,6.7, NaN,259,21.6
1.56,0.04,79.1,-0.1, NaN,262,21.6
1.6,0.04,84.6,5.5, NaN,266,21.6
1.64,0.04,86.5,1.9, NaN,269,21.6
1.68,0.04,90,3.5, NaN,273,21.6
1.72,0.04,92.5,2.5, NaN,276,21.6
1.76,0.04,91.7,-0.8, NaN,280,21.6
1.8,0.04,101.2,9.5, NaN,283,21.6
1.84,0.04,103.7,2.5, NaN,287,21.6
1.88,0.04,103.6,-0.1, NaN,290,21.6
1.92,0.04,112.8,9.2, NaN,294,21.6
1.96,0.04,120.6,7.8, NaN,298,21.6
2,0.04,125.6,5, NaN,301,21.6
2.04,0.04,127.9,2.3, NaN,305,21.6
2.08,0.04,134.5,6.6, NaN,309,21.6
2.12,0.04,142.2,7.7, NaN,313,21.6
2.16,0.04,151.5,9.3,250.31,319,21.6
2.2,0.04,163.6,12.1,253.78,326,21.6
2.24,0.04,175.1,11.5,221.14,330,21.6
2.28,0.04,178.9,3.8,173.87,338,21.6
2.32,0.04,185.7,6.8,121.88,342,21.6
2.34,0.02,186.2,0.5,94.57,706,21.5
2.36,0.02,189.5,3.3,89.42,710,21.5
2.38,0.02,190.6,1.1,100.41,717,21.5
2.4,0.02,192.4,1.8,90.7,725,21.5
2.42,0.02,194.9,2.5,95.61,729,21.5
2.44,0.02,196.8,1.9,82.91,732,21.5
2.46,0.02,198.1,1.3,80.22,736,21.5
2.48,0.02,199.7,1.6,67.85,739,21.5
2.5,0.02,200.7,1,58.69,743,21.5
2.52,0.02,202.1,1.4,59.42,747,21.5
2.54,0.02,203.4,1.3,61.24,750,21.5
2.56,0.02,204.3,0.9,61.87,757,21.5
2.58,0.02,205.5,1.2,62.68,763,21.5
2.6,0.02,207.2,1.7,58.23,766,21.5
2.62,0.02,208.2,1,55.41,770,21.5
2.64,0.02,209.2,1,53.05,774,21.5
2.66,0.02,210.1,0.9,47.03,777,21.5
2.68,0.02,210.9,0.8,43.7,781,21.5
2.7,0.02,212.1,1.2,44.95,784,21.5
2.72,0.02,213,0.9,43.36,787,21.5
2.74,0.02,213.5,0.5,42.61,791,21.5
2.76,0.02,214.5,1,38.5,794,21.5
2.78,0.02,215.4,0.9,37.4,797,21.5
2.8,0.02,216,0.6,37.03,800,21.5
2.82,0.02,216.8,0.8,34.09,804,21.5
2.84,0.02,217.2,0.4,32.46,809,21.5
2.86,0.02,218.3,1.1,33.77,812,21.4
2.88,0.02,218.6,0.3,35.46,816,21.4
2.9,0.02,219.3,0.7,34.43,819,21.5
2.92,0.02,220.3,1,32.28,822,21.4
2.94,0.02,220.8,0.5,30.06,826,21.4
2.96,0.02,221.4,0.6,30.95,829,21.4
2.98,0.02,221.8,0.4,28.39,833,21.4
3,0.02,222.4,0.6,27.69,836,21.4
3.02,0.02,223.2,0.8,28.34,840,21.4
3.04,0.02,223.7,0.5,26.35,843,21.4
3.06,0.02,224.1,0.4,25.81,846,21.4
3.08,0.02,224.6,0.5,25.01,849,21.4
3.1,0.02,225.1,0.5,25.11,853,21.4
3.12,0.02,225.6,0.5,25.78,856,21.4
3.14,0.02,226.3,0.7,25.57,860,21.4
3.16,0.02,226.7,0.4,25.23,863,21.4
3.18,0.02,227.1,0.4,25.03,866,21.4
3.2,0.02,227.6,0.5,23.97,870,21.4
3.22,0.02,228.2,0.6,23.97,873,21.4
3.24,0.02,228.7,0.5,25.11,876,21.4
3.26,0.02,229.1,0.4,24.02,881,21.4
3.28,0.02,229.5,0.4,22.27,884,21.4
3.3,0.02,230.1,0.6,20.69,888,21.4
3.32,0.02,230.5,0.4,20.71,891,21.4
3.34,0.02,230.8,0.3,20.25,894,21.4
3.36,0.02,231.2,0.4,18.89,901,21.4
3.38,0.02,231.6,0.4,19.76,904,21.4
3.4,0.02,232.1,0.5,21.04,907,21.4
3.42,0.02,232.4,0.3,21.27,911,21.4
3.44,0.02,232.8,0.4,20.38,914,21.4
3.46,0.02,233.4,0.6,18.98,918,21.4
3.48,0.02,233.6,0.2,17.63,921,21.4
