 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl15, 8/15/2014 4:38:28 PM, 98.50 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,31.8, NaN, NaN,0,23.1
0.04,0.04,-42.1,-73.9, NaN,28,23.1
0.08,0.04,-43.5,-1.4, NaN,31,23.1
0.12,0.04,-43.1,0.4, NaN,35,23.1
0.16,0.04,-36.7,6.4, NaN,60,23.1
0.2,0.04,-28.6,8.1, NaN,84,23.1
0.24,0.04,-21.4,7.2, NaN,107,23.1
0.28,0.04,-14.9,6.5, NaN,128,23.1
0.32,0.04,-10.2,4.7, NaN,142,23.1
0.36,0.04,-4.1,6.1, NaN,164,23.1
0.4,0.04,-1,3.1, NaN,174,23.1
0.44,0.04,-0.5,0.5, NaN,177,23.1
0.48,0.04,0.1,0.6, NaN,180,23.1
0.52,0.04,3.8,3.7, NaN,190,23.1
0.56,0.04,5.1,1.3, NaN,194,23.1
0.6,0.04,9,3.9, NaN,204,23.1
0.64,0.04,13.6,4.6, NaN,215,23.1
0.68,0.04,16,2.4, NaN,222,23.1
0.72,0.04,18.5,2.5, NaN,230,23.1
0.76,0.04,20.6,2.1, NaN,236,23.1
0.8,0.04,24.9,4.3, NaN,242,23.1
0.84,0.04,29.6,4.7, NaN,247,23.1
0.88,0.04,31.8,2.2, NaN,251,23.1
0.92,0.04,34.8,3, NaN,256,23.1
0.96,0.04,37.8,3, NaN,260,23.1
1,0.04,39.8,2, NaN,263,23.1
1.04,0.04,40.6,0.8, NaN,267,23.1
1.08,0.04,44.6,4, NaN,271,23.1
1.12,0.04,47.2,2.6, NaN,276,23.1
1.16,0.04,48.5,1.3, NaN,279,23.1
1.2,0.04,52.3,3.8, NaN,283,23.1
1.24,0.04,54.7,2.4, NaN,287,23.1
1.28,0.04,55.7,1, NaN,291,23.1
1.32,0.04,57.2,1.5, NaN,295,23.1
1.36,0.04,60.3,3.1, NaN,299,23.1
1.4,0.04,62.5,2.2, NaN,304,23.1
1.44,0.04,64.2,1.7, NaN,308,23.1
1.48,0.04,68.2,4, NaN,312,23.1
1.52,0.04,70.5,2.3, NaN,316,23.1
1.56,0.04,73.7,3.2, NaN,320,23.1
1.6,0.04,75.6,1.9, NaN,324,23.1
1.64,0.04,82.8,7.2, NaN,328,23.1
1.68,0.04,86.8,4, NaN,332,23.1
1.72,0.04,89.7,2.9, NaN,336,23.1
1.76,0.04,92,2.3, NaN,340,23.1
1.8,0.04,96.7,4.7, NaN,344,23.1
1.84,0.04,103.2,6.5, NaN,348,23.1
1.88,0.04,110.9,7.7, NaN,352,23.1
1.92,0.04,114.3,3.4, NaN,356,23.1
1.96,0.04,118.3,4, NaN,370,23.1
2,0.04,126,7.7, NaN,374,23.1
2.04,0.04,138.7,12.7, NaN,378,23.1
2.08,0.04,148.4,9.7,282.51,383,23.1
2.12,0.04,159.2,10.8,268.78,387,23.1
2.16,0.04,170.2,11,226.13,391,23.1
2.2,0.04,177.5,7.3,178.17,395,23.1
2.24,0.04,183.8,6.3,140.99,398,23.1
2.26,0.02,183.8,0,115.2,762,23.1
2.28,0.02,187.7,3.9,99.81,766,23.1
2.3,0.02,189.8,2.1,100.4,770,23.1
2.32,0.02,191.3,1.5,98.88,774,23.1
2.34,0.02,193.7,2.4,101.28,778,23.1
2.36,0.02,195.5,1.8,84.96,782,23.1
2.38,0.02,197,1.5,87.56,786,23.1
2.4,0.02,198.8,1.8,82.65,790,23.1
2.42,0.02,200.8,2,76.69,793,23.1
2.44,0.02,201.6,0.8,72.02,797,23.1
2.46,0.02,203.6,2,69.02,801,23.1
2.48,0.02,204.6,1,65.32,804,23.1
2.5,0.02,206,1.4,64.79,808,23.1
2.52,0.02,207,1,61.85,812,23.1
2.54,0.02,208.7,1.7,52.43,815,23.1
2.56,0.02,209.5,0.8,49.46,818,23.1
2.58,0.02,210.5,1,44.3,822,23.1
2.6,0.02,211,0.5,41.62,829,23.1
2.62,0.02,211.9,0.9,42.32,833,23.1
2.64,0.02,213.1,1.2,47.94,836,23.1
2.66,0.02,213.9,0.8,48.65,840,23.1
2.68,0.02,214.8,0.9,49.12,844,23.1
2.7,0.02,216,1.2,47.32,847,23.1
2.72,0.02,216.8,0.8,44.16,851,23.1
2.74,0.02,217.5,0.7,39.78,854,23.1
2.76,0.02,218.5,1,34.25,858,23.1
2.78,0.02,219.2,0.7,30.61,861,23.1
2.8,0.02,219.5,0.3,30.8,865,23.1
2.82,0.02,220.1,0.6,31.2,868,23.1
2.84,0.02,220.9,0.8,34.82,872,23.1
2.86,0.02,221.6,0.7,37.63,875,23.1
2.88,0.02,222.4,0.8,36.71,879,23.1
2.9,0.02,223.1,0.7,32.65,882,23.1
2.92,0.02,223.9,0.8,29.16,885,23.1
2.94,0.02,224.1,0.2,25.97,888,23.1
2.96,0.02,224.7,0.6,26.37,892,23.1
2.98,0.02,225.3,0.6,25.54,896,23.1
3,0.02,225.8,0.5,26.59,899,23.1
3.02,0.02,226.3,0.5,28.58,902,23.1
3.04,0.02,227.1,0.8,27.42,906,23.1
3.06,0.02,227.2,0.1,26.9,911,23.1
3.08,0.02,228.1,0.9,27.26,915,23.1
3.1,0.02,228.6,0.5,26.46,918,23.1
3.12,0.02,229,0.4,24.89,921,23.1
3.14,0.02,229.5,0.5,23.34,925,23.1
3.16,0.02,230.1,0.6,22.19,928,23.1
3.18,0.02,230.4,0.3,23.19,932,23.1
3.2,0.02,230.8,0.4,22.76,935,23.1
3.22,0.02,231.3,0.5,21.85,938,23.1
3.24,0.02,232,0.7,20.84,942,23.1
3.26,0.02,232.1,0.1,21.8,946,23.1
3.28,0.02,232.6,0.5,20.85,950,23.1
3.3,0.02,233,0.4,19.84,953,23.1
3.32,0.02,233.4,0.4,20.51,956,23.1
3.34,0.02,234,0.6,21.68,959,23.1
3.36,0.02,234.2,0.2,19.34,963,23.1
3.38,0.02,234.6,0.4,18.79,966,23.1
3.4,0.02,235.1,0.5,19.35,969,23.1
3.42,0.02,235.4,0.3,18.58,973,23.1
3.44,0.02,235.7,0.3,18.56,976,23.1
3.46,0.02,236.2,0.5,17.28,980,23.1
3.48,0.02,236.6,0.4,17.63,983,23.1
3.5,0.02,236.7,0.1,18.24,988,23.1
3.52,0.02,237.2,0.5,18.35,992,23.1
3.54,0.02,237.6,0.4,17.89,995,23.1
3.56,0.02,238,0.4,19.31,998,23.1
3.58,0.02,238.3,0.3,19.98,1002,23.1
3.6,0.02,238.7,0.4,17.71,1005,23.1
3.62,0.02,239,0.3, NaN,1008,23.1
3.64,0.02,239.5,0.5, NaN,1011,23.1
3.66,0.02,239.7,0.2, NaN,1014,23.1
3.68,0.02,239.8,0.1, NaN,1018,23.1
3.7,0.02,240.1,0.3, NaN,1023,23.1
