 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl1, 8/15/2014 12:27:39 PM, 99.33 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,21.4, NaN, NaN,0,24
0.04,0.04,-45.3,-66.7, NaN,28,24
0.08,0.04,-46.2,-0.9, NaN,31,24
0.12,0.04,-45.2,1, NaN,36,24
0.16,0.04,-36.5,8.7, NaN,64,24
0.2,0.04,-29.4,7.1, NaN,84,24
0.24,0.04,-22,7.4, NaN,104,24
0.28,0.04,-15.1,6.9, NaN,124,24
0.32,0.04,-9.5,5.6, NaN,142,24
0.36,0.04,-3.8,5.7, NaN,160,24
0.4,0.04,-0.9,2.9, NaN,169,24
0.44,0.04,-0.4,0.5, NaN,172,24
0.48,0.04,3.8,4.2, NaN,183,24
0.52,0.04,8.7,4.9, NaN,197,24
0.56,0.04,12.5,3.8, NaN,206,24
0.6,0.04,14.7,2.2, NaN,212,24
0.64,0.04,16.9,2.2, NaN,221,24
0.68,0.04,19,2.1, NaN,227,24
0.72,0.04,21.4,2.4, NaN,235,24
0.76,0.04,24.8,3.4, NaN,242,24
0.8,0.04,27.3,2.5, NaN,251,24
0.84,0.04,31.5,4.2, NaN,255,24
0.88,0.04,33.3,1.8, NaN,260,24
0.92,0.04,35.4,2.1, NaN,265,24
0.96,0.04,38.1,2.7, NaN,270,24
1,0.04,39.5,1.4, NaN,274,24
1.04,0.04,42.2,2.7, NaN,278,24
1.08,0.04,44.7,2.5, NaN,283,24
1.12,0.04,48.3,3.6, NaN,287,24
1.16,0.04,49.7,1.4, NaN,291,24
1.2,0.04,52.2,2.5, NaN,296,24
1.24,0.04,54.9,2.7, NaN,300,24
1.28,0.04,57.1,2.2, NaN,304,24
1.32,0.04,58.7,1.6, NaN,308,24
1.36,0.04,60.9,2.2, NaN,313,24
1.4,0.04,62.4,1.5, NaN,317,24
1.44,0.04,65,2.6, NaN,323,24
1.48,0.04,71.5,6.5, NaN,327,24
1.52,0.04,77.1,5.6, NaN,331,24
1.56,0.04,77.5,0.4, NaN,334,24
1.6,0.04,81.5,4, NaN,338,24
1.64,0.04,84.4,2.9, NaN,342,24
1.68,0.04,87.5,3.1, NaN,346,24
1.72,0.04,88.8,1.3, NaN,350,24
1.76,0.04,91.8,3, NaN,354,24
1.8,0.04,95.2,3.4, NaN,358,24
1.84,0.04,98,2.8, NaN,363,24
1.88,0.04,107.6,9.6, NaN,367,24
1.92,0.04,117,9.4, NaN,371,24
1.96,0.04,123.4,6.4, NaN,375,24
