 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl3, 8/15/2014 12:09:38 PM, 99.34 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,19.5, NaN, NaN,0,24.3
0.04,0.04,-45.2,-64.7, NaN,28,24.3
0.08,0.04,-45.6,-0.4, NaN,31,24.3
0.12,0.04,-44.6,1, NaN,35,24.3
0.16,0.04,-35.9,8.7, NaN,64,24.3
0.2,0.04,-28.9,7, NaN,83,24.3
0.24,0.04,-21.9,7, NaN,101,24.3
0.28,0.04,-15,6.9, NaN,120,24.3
0.32,0.04,-9.8,5.2, NaN,133,24.3
0.36,0.04,-4.2,5.6, NaN,152,24.3
0.4,0.04,-0.9,3.3, NaN,159,24.3
0.44,0.04,1.5,2.4, NaN,164,24.3
0.48,0.04,3.8,2.3, NaN,171,24.3
0.52,0.04,8.6,4.8, NaN,179,24.3
0.56,0.04,11.2,2.6, NaN,184,24.3
0.6,0.04,14.3,3.1, NaN,192,24.3
0.64,0.04,16.8,2.5, NaN,198,24.3
0.68,0.04,20.7,3.9, NaN,204,24.3
0.72,0.04,23.1,2.4, NaN,208,24.3
0.76,0.04,25.9,2.8, NaN,213,24.3
0.8,0.04,27.8,1.9, NaN,220,24.3
0.84,0.04,32.1,4.3, NaN,224,24.3
0.88,0.04,35.1,3, NaN,228,24.3
0.92,0.04,36.1,1, NaN,232,24.3
0.96,0.04,39.1,3, NaN,237,24.3
1,0.04,42.2,3.1, NaN,241,24.3
1.04,0.04,49,6.8, NaN,244,24.3
1.08,0.04,49.6,0.6, NaN,248,24.3
1.12,0.04,51.9,2.3, NaN,252,24.3
1.16,0.04,53.4,1.5, NaN,255,24.3
1.2,0.04,55.4,2, NaN,259,24.3
1.24,0.04,59.5,4.1, NaN,263,24.3
1.28,0.04,62.8,3.3, NaN,266,24.3
1.32,0.04,67.9,5.1, NaN,270,24.3
1.36,0.04,72.5,4.6, NaN,274,24.3
1.4,0.04,75.1,2.6, NaN,278,24.3
1.44,0.04,79,3.9, NaN,281,24.3
1.48,0.04,81.2,2.2, NaN,284,24.3
1.52,0.04,78,-3.2, NaN,294,24.3
1.56,0.04,79.4,1.4, NaN,298,24.3
1.6,0.04,85.3,5.9, NaN,301,24.3
1.64,0.04,93.3,8, NaN,305,24.3
1.68,0.04,93.8,0.5, NaN,308,24.3
1.72,0.04,95.7,1.9, NaN,312,24.3
1.76,0.04,98.7,3, NaN,316,24.3
1.8,0.04,101.2,2.5, NaN,320,24.3
1.84,0.04,102.8,1.6, NaN,324,24.3
1.88,0.04,107,4.2, NaN,328,24.3
1.92,0.04,118,11, NaN,332,24.3
1.96,0.04,121.1,3.1, NaN,336,24.3
2,0.04,129.9,8.8, NaN,340,24.2
2.04,0.04,141,11.1, NaN,344,24.3
2.08,0.04,149.5,8.5,256.63,348,24.3
2.12,0.04,160.6,11.1,255.27,352,24.2
2.16,0.04,172.7,12.1,208.19,356,24.3
2.2,0.04,176.9,4.2,164.56,361,24.3
2.24,0.04,183,6.1,129.9,364,24.2
2.26,0.02,183.1,0.1,104.7,729,24.2
2.28,0.02,186.2,3.1,100.73,733,24.2
2.3,0.02,189.5,3.3,121.05,737,24.2
2.32,0.02,192,2.5,116.31,741,24.2
2.34,0.02,193.7,1.7,113.41,744,24.2
2.36,0.02,195.9,2.2,88.94,748,24.2
2.38,0.02,197.7,1.8,77.66,752,24.2
2.4,0.02,199.1,1.4,75.61,755,24.2
2.42,0.02,200.6,1.5,72.69,759,24.2
2.44,0.02,201.7,1.1,68.69,764,24.2
2.46,0.02,203.3,1.6,66.49,767,24.2
2.48,0.02,205,1.7,66.39,770,24.2
2.5,0.02,205.9,0.9,63.46,774,24.2
2.52,0.02,207.1,1.2,59.58,778,24.2
2.54,0.02,208.2,1.1,56.17,782,24.2
2.56,0.02,209.7,1.5,50.56,785,24.2
2.58,0.02,210.4,0.7,50.28,789,24.2
2.6,0.02,211.4,1,46.87,792,24.2
2.62,0.02,212.4,1,46.62,796,24.2
2.64,0.02,212.8,0.4,44.08,804,24.2
2.66,0.02,214.5,1.7,45.71,807,24.2
2.68,0.02,215,0.5,41.35,811,24.2
2.7,0.02,215.9,0.9,36.82,814,24.2
2.72,0.02,216.3,0.4,33.29,822,24.2
2.74,0.02,217.4,1.1,32.02,825,24.2
2.76,0.02,217.6,0.2,33.96,832,24.2
2.78,0.02,218.4,0.8,35.73,836,24.2
2.8,0.02,219.3,0.9,36.45,839,24.2
2.82,0.02,220.1,0.8,34.66,843,24.2
2.84,0.02,220.4,0.3,35.56,852,24.2
2.86,0.02,221.6,1.2,32.73,855,24.2
2.88,0.02,221.8,0.2,33.29,862,24.2
2.9,0.02,222.6,0.8,33.88,866,24.2
2.92,0.02,223.4,0.8,34.14,869,24.2
2.94,0.02,224,0.6,32.68,872,24.2
2.96,0.02,224.7,0.7,32.38,876,24.2
2.98,0.02,225.2,0.5,28.96,879,24.2
3,0.02,225.9,0.7,28.04,883,24.2
3.02,0.02,226.4,0.5,27.19,886,24.2
3.04,0.02,226.8,0.4,25.22,890,24.2
3.06,0.02,227.5,0.7,23.18,893,24.2
3.08,0.02,227.9,0.4,22.9,896,24.2
3.1,0.02,228.3,0.4,23.2,900,24.2
3.12,0.02,228.7,0.4,23.45,906,24.2
3.14,0.02,229.2,0.5,23.42,911,24.2
3.16,0.02,229.9,0.7,26.36,915,24.2
3.18,0.02,230.2,0.3,27.92,921,24.2
3.2,0.02,230.8,0.6,26.89,924,24.2
3.22,0.02,231.3,0.5,24.01,928,24.2
3.24,0.02,232,0.7,22.01,931,24.2
3.26,0.02,232.3,0.3,20.15,934,24.2
3.28,0.02,232.5,0.2,17.85,940,24.2
3.3,0.02,232.9,0.4,17.98,945,24.2
3.32,0.02,233.4,0.5,19.4,949,24.2
3.34,0.02,233.7,0.3,21.31,955,24.2
3.36,0.02,234.2,0.5,20.58,958,24.2
3.38,0.02,234.6,0.4,20.06,961,24.2
3.4,0.02,235,0.4,19.46,965,24.2
3.42,0.02,235.3,0.3,18.98,971,24.2
3.44,0.02,235.7,0.4,18,974,24.2
3.46,0.02,236.2,0.5,18.49,978,24.1
3.48,0.02,236.4,0.2,18.15,984,24.2
3.5,0.02,236.8,0.4,18.58,987,24.2
3.52,0.02,237.2,0.4,18.78,992,24.2
3.54,0.02,237.6,0.4,19.22,996,24.2
3.56,0.02,237.9,0.3,19.08,1001,24.1
3.58,0.02,238.4,0.5,17.2,1005,24.1
3.6,0.02,238.7,0.3, NaN,1008,24.2
3.62,0.02,239,0.3, NaN,1013,24.1
3.64,0.02,239.3,0.3, NaN,1016,24.2
3.66,0.02,239.7,0.4, NaN,1020,24.1
3.68,0.02,240.2,0.5, NaN,1023,24.2
