 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl14, 8/15/2014 3:27:03 PM, 99.04 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,28.4, NaN, NaN,0,23.4
0.04,0.04,-42.9,-71.3, NaN,28,23.4
0.08,0.04,-44.1,-1.2, NaN,31,23.4
0.12,0.04,-43.5,0.6, NaN,34,23.4
0.16,0.04,-41.3,2.2, NaN,39,23.4
0.2,0.04,-29.2,12.1, NaN,70,23.4
0.24,0.04,-20.5,8.7, NaN,95,23.4
0.28,0.04,-14.6,5.9, NaN,113,23.4
0.32,0.04,-9.5,5.1, NaN,130,23.4
0.36,0.04,-3.8,5.7, NaN,149,23.4
0.4,0.04,-0.5,3.3, NaN,160,23.4
0.44,0.04,2.5,3, NaN,170,23.4
0.48,0.04,4.3,1.8, NaN,177,23.4
0.52,0.04,5.5,1.2, NaN,181,23.4
0.56,0.04,7.3,1.8, NaN,188,23.4
0.6,0.04,11.2,3.9, NaN,197,23.4
0.64,0.04,14.2,3, NaN,204,23.4
0.68,0.04,15.9,1.7, NaN,208,23.4
0.72,0.04,18.7,2.8, NaN,214,23.4
0.76,0.04,22,3.3, NaN,221,23.4
0.8,0.04,24.1,2.1, NaN,227,23.4
0.84,0.04,26.3,2.2, NaN,234,23.4
0.88,0.04,28.8,2.5, NaN,240,23.4
0.92,0.04,30.9,2.1, NaN,246,23.4
0.96,0.04,34,3.1, NaN,250,23.4
1,0.04,36,2, NaN,254,23.4
1.04,0.04,39,3, NaN,259,23.4
1.08,0.04,40.3,1.3, NaN,263,23.4
1.12,0.04,42.3,2, NaN,269,23.4
1.16,0.04,44.8,2.5, NaN,274,23.4
1.2,0.04,47.7,2.9, NaN,279,23.4
1.24,0.04,51.4,3.7, NaN,283,23.4
1.28,0.04,53.1,1.7, NaN,288,23.4
1.32,0.04,55.2,2.1, NaN,292,23.4
1.36,0.04,59.8,4.6, NaN,297,23.4
1.4,0.04,61.6,1.8, NaN,301,23.4
1.44,0.04,64,2.4, NaN,305,23.4
1.48,0.04,66.1,2.1, NaN,309,23.4
1.52,0.04,74.4,8.3, NaN,313,23.4
1.56,0.04,74.8,0.4, NaN,316,23.4
1.6,0.04,77,2.2, NaN,320,23.4
1.64,0.04,80.3,3.3, NaN,324,23.4
1.68,0.04,86.6,6.3, NaN,328,23.4
1.72,0.04,91.4,4.8, NaN,332,23.4
1.76,0.04,94.7,3.3, NaN,336,23.4
1.8,0.04,98.2,3.5, NaN,340,23.4
1.84,0.04,101.8,3.6, NaN,343,23.4
1.88,0.04,106.4,4.6, NaN,347,23.4
1.92,0.04,109.7,3.3, NaN,351,23.4
1.96,0.04,117.6,7.9, NaN,355,23.4
2,0.04,123.3,5.7, NaN,359,23.4
2.04,0.04,129.2,5.9, NaN,364,23.4
2.08,0.04,138.3,9.1, NaN,369,23.4
2.12,0.04,151.6,13.3,264.4,373,23.4
2.16,0.04,162.5,10.9,266.87,378,23.4
2.2,0.04,170.3,7.8,232.78,382,23.4
2.24,0.04,179.6,9.3,176.64,386,23.4
2.28,0.04,186.3,6.7,130.11,390,23.4
2.3,0.02,185.6,-0.7,116.81,755,23.4
2.32,0.02,188.2,2.6,103.58,760,23.4
2.34,0.02,190.8,2.6,91.6,764,23.4
2.36,0.02,193.8,3,101.37,768,23.4
2.38,0.02,194.8,1,109.87,772,23.4
2.4,0.02,196.9,2.1,89.03,776,23.4
2.42,0.02,199.1,2.2,78.85,779,23.4
2.44,0.02,200.3,1.2,72.21,782,23.4
2.46,0.02,201.8,1.5,69.89,786,23.4
2.48,0.02,202.9,1.1,59.76,790,23.4
2.5,0.02,204.1,1.2,56.86,794,23.4
2.52,0.02,205.4,1.3,57.27,797,23.4
2.54,0.02,206.6,1.2,57.44,801,23.4
2.56,0.02,207.4,0.8,57.84,808,23.4
2.58,0.02,208.7,1.3,55.62,812,23.4
2.6,0.02,209.9,1.2,52.74,815,23.4
2.62,0.02,211.1,1.2,49.87,819,23.4
2.64,0.02,211.8,0.7,48.02,823,23.4
2.66,0.02,212.7,0.9,46.25,826,23.4
2.68,0.02,213.6,0.9,46.46,830,23.4
2.7,0.02,214.6,1,45.19,834,23.4
2.72,0.02,215.7,1.1,45.59,837,23.4
2.74,0.02,216.5,0.8,40.03,840,23.4
2.76,0.02,217.1,0.6,37.37,844,23.4
2.78,0.02,217.8,0.7,36.62,848,23.4
2.8,0.02,218.8,1,36.53,851,23.4
2.82,0.02,219.1,0.3,37.27,858,23.4
2.84,0.02,220.3,1.2,36.27,862,23.4
2.86,0.02,220.9,0.6,33.57,865,23.4
2.88,0.02,221.4,0.5,31.91,869,23.4
2.9,0.02,222.1,0.7,31.64,872,23.4
2.92,0.02,222.7,0.6,30.03,876,23.4
2.94,0.02,223.3,0.6,31.81,880,23.4
2.96,0.02,224,0.7,31.35,884,23.4
2.98,0.02,224.6,0.6,30.01,887,23.4
