 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl11, 8/15/2014 1:57:52 PM, 99.74 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,31.3, NaN, NaN,0,23.4
0.04,0.04,-40.2,-71.5, NaN,28,23.4
0.08,0.04,-41,-0.8, NaN,31,23.4
0.12,0.04,-40.5,0.5, NaN,34,23.4
0.16,0.04,-38.4,2.1, NaN,38,23.4
0.2,0.04,-27.3,11.1, NaN,69,23.4
0.24,0.04,-19.1,8.2, NaN,91,23.4
0.28,0.04,-13.2,5.9, NaN,111,23.4
0.32,0.04,-8.9,4.3, NaN,120,23.4
0.36,0.04,-3.4,5.5, NaN,138,23.4
0.4,0.04,-0.4,3, NaN,146,23.4
0.44,0.04,-0.3,0.1, NaN,149,23.4
0.48,0.04,2.6,2.9, NaN,155,23.4
0.52,0.04,5.2,2.6, NaN,164,23.4
0.56,0.04,11.8,6.6, NaN,184,23.4
0.6,0.04,14.5,2.7, NaN,194,23.4
0.64,0.04,17.4,2.9, NaN,200,23.4
0.68,0.04,19.6,2.2, NaN,207,23.4
0.72,0.04,22.6,3, NaN,213,23.4
0.76,0.04,25.4,2.8, NaN,218,23.4
0.8,0.04,27.8,2.4, NaN,223,23.4
0.84,0.04,29.6,1.8, NaN,228,23.4
0.88,0.04,31.6,2, NaN,234,23.4
0.92,0.04,34,2.4, NaN,242,23.4
0.96,0.04,36.4,2.4, NaN,249,23.4
1,0.04,38.8,2.4, NaN,258,23.4
1.04,0.04,41.1,2.3, NaN,263,23.4
1.08,0.04,46.5,5.4, NaN,268,23.4
1.12,0.04,52.4,5.9, NaN,272,23.4
1.16,0.04,53.8,1.4, NaN,276,23.4
1.2,0.04,54.1,0.3, NaN,279,23.4
1.24,0.04,55.2,1.1, NaN,282,23.4
1.28,0.04,57.3,2.1, NaN,286,23.4
1.32,0.04,58.1,0.8, NaN,290,23.4
1.36,0.04,61.4,3.3, NaN,294,23.4
1.4,0.04,65.3,3.9, NaN,298,23.4
1.44,0.04,68.1,2.8, NaN,302,23.4
1.48,0.04,73.4,5.3, NaN,306,23.4
1.52,0.04,77.7,4.3, NaN,310,23.4
1.56,0.04,78.9,1.2, NaN,314,23.4
1.6,0.04,83.1,4.2, NaN,318,23.4
1.64,0.04,87.2,4.1, NaN,322,23.4
1.68,0.04,92.4,5.2, NaN,325,23.4
1.72,0.04,91.4,-1, NaN,328,23.4
1.76,0.04,94.2,2.8, NaN,332,23.4
1.8,0.04,99.7,5.5, NaN,336,23.5
1.84,0.04,102.7,3, NaN,340,23.4
1.88,0.04,108.2,5.5, NaN,344,23.4
1.92,0.04,113.3,5.1, NaN,348,23.5
