 Comment / ID, Start time, Sample size, Corr. f, Density,,
 Sample9, 6/17/2014 1:12:12 PM, 100.60 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,-14.8, NaN, NaN,0,21.2
0.04,0.04,-40.9,-26.1, NaN,24,21.2
0.08,0.04,-39.2,1.7, NaN,28,21.2
0.12,0.04,-38.4,0.8, NaN,33,21.2
0.16,0.04,-29.7,8.7, NaN,59,21.2
0.2,0.04,-22.8,6.9, NaN,74,21.2
0.24,0.04,-16.9,5.9, NaN,89,21.2
0.28,0.04,-11.8,5.1, NaN,102,21.2
0.32,0.04,-8,3.8, NaN,110,21.2
0.36,0.04,-2.3,5.7, NaN,117,21.2
0.4,0.04,-0.1,2.2, NaN,123,21.2
0.44,0.04,4.2,4.3, NaN,127,21.2
0.48,0.04,5.7,1.5, NaN,132,21.2
0.52,0.04,11,5.3, NaN,137,21.2
0.56,0.04,12.5,1.5, NaN,142,21.2
0.6,0.04,17.6,5.1, NaN,146,21.2
0.64,0.04,20,2.4, NaN,150,21.2
0.68,0.04,21.8,1.8, NaN,154,21.2
0.72,0.04,22.9,1.1, NaN,158,21.2
0.76,0.04,24.9,2, NaN,162,21.2
0.8,0.04,29.1,4.2, NaN,167,21.2
0.84,0.04,32,2.9, NaN,171,21.2
0.88,0.04,35,3, NaN,175,21.2
0.92,0.04,36.6,1.6, NaN,179,21.2
0.96,0.04,40.9,4.3, NaN,183,21.2
1,0.04,45,4.1, NaN,187,21.2
1.04,0.04,48.2,3.2, NaN,191,21.2
1.08,0.04,49,0.8, NaN,194,21.2
1.12,0.04,50.4,1.4, NaN,198,21.2
1.16,0.04,51.2,0.8, NaN,202,21.2
1.2,0.04,53,1.8, NaN,206,21.2
1.24,0.04,57.5,4.5, NaN,210,21.2
1.28,0.04,58.4,0.9, NaN,213,21.2
1.32,0.04,62.9,4.5, NaN,217,21.2
1.36,0.04,64.9,2, NaN,220,21.2
1.4,0.04,68.9,4, NaN,224,21.2
1.44,0.04,75,6.1, NaN,228,21.2
1.48,0.04,74.5,-0.5, NaN,231,21.2
1.52,0.04,79,4.5, NaN,235,21.2
1.56,0.04,80.4,1.4, NaN,238,21.2
1.6,0.04,81.6,1.2, NaN,242,21.2
1.64,0.04,84.6,3, NaN,246,21.2
1.68,0.04,89,4.4, NaN,249,21.2
1.72,0.04,92.9,3.9, NaN,253,21.2
1.76,0.04,87.5,-5.4, NaN,264,21.2
1.8,0.04,95.4,7.9, NaN,268,21.2
1.84,0.04,97.6,2.2, NaN,272,21.2
1.88,0.04,99.7,2.1, NaN,275,21.2
1.92,0.04,108.6,8.9, NaN,279,21.2
1.96,0.04,107.3,-1.3, NaN,297,21.2
2,0.04,112.3,5, NaN,302,21.2
2.04,0.04,126.6,14.3, NaN,306,21.2
2.08,0.04,131.5,4.9, NaN,310,21.2
2.12,0.04,136.3,4.8, NaN,314,21.2
2.16,0.04,147.4,11.1,228.64,319,21.2
2.2,0.04,158,10.6,223.82,322,21.2
2.24,0.04,168.4,10.4,229.13,326,21.2
2.28,0.04,174.7,6.3,190.06,333,21.2
2.32,0.04,181,6.3,139.21,337,21.2
2.34,0.02,182.9,1.9,121.51,702,21.1
2.36,0.02,185.5,2.6,111.25,706,21.1
2.38,0.02,188.4,2.9,111.2,709,21.1
2.4,0.02,190,1.6,102.57,714,21.1
2.42,0.02,191.9,1.9,96.29,718,21.1
2.44,0.02,194.4,2.5,84.06,722,21.1
2.46,0.02,195.3,0.9,76.41,726,21.1
2.48,0.02,197.2,1.9,79.64,730,21.1
2.5,0.02,198.5,1.3,75.35,735,21.1
2.52,0.02,199.9,1.4,72.29,739,21.1
2.54,0.02,201.5,1.6,67.64,743,21.1
2.56,0.02,203.5,2,60.01,746,21.1
2.58,0.02,203.7,0.2,56.52,751,21.1
2.6,0.02,204.9,1.2,52.47,757,21.1
2.62,0.02,205.8,0.9,49.38,761,21.1
2.64,0.02,207.4,1.6,52.35,764,21.1
2.66,0.02,208.2,0.8,57.74,768,21.1
2.68,0.02,209.2,1,52.5,772,21.1
2.7,0.02,210.1,0.9,49.71,776,21.1
2.72,0.02,211.5,1.4,44.94,779,21.1
2.74,0.02,212.3,0.8,43.2,782,21.1
2.76,0.02,212.8,0.5,37.62,786,21.1
2.78,0.02,213.7,0.9,34.65,790,21.1
2.8,0.02,214.3,0.6,33.37,793,21.1
2.82,0.02,215.1,0.8,37.6,796,21.1
2.84,0.02,215.7,0.6,38.68,800,21.1
2.86,0.02,216.6,0.9,36.4,804,21.1
2.88,0.02,217.3,0.7,36.99,807,21.1
2.9,0.02,218.2,0.9,34.49,810,21.1
2.92,0.02,218.6,0.4,32.09,814,21.1
2.94,0.02,219.2,0.6,30.6,818,21.1
2.96,0.02,220.1,0.9,29.61,821,21.1
2.98,0.02,220.4,0.3,29.82,825,21.1
3,0.02,221.1,0.7,30.72,829,21.1
3.02,0.02,221.8,0.7,30.82,832,21.1
3.04,0.02,222.2,0.4,29.09,835,21.1
3.06,0.02,223,0.8,28.9,838,21.1
3.08,0.02,223.5,0.5,27.3,842,21.1
3.1,0.02,224.1,0.6,26.39,845,21.1
3.12,0.02,224.3,0.2,24.38,849,21.1
3.14,0.02,225.1,0.8,23.48,852,21.1
3.16,0.02,225.6,0.5,26.29,855,21.1
3.18,0.02,225.9,0.3,26.99,860,21.1
3.2,0.02,226.4,0.5,25.32,864,21.1
3.22,0.02,227.2,0.8,24.31,867,21.1
3.24,0.02,227.7,0.5,25.28,870,21.1
3.26,0.02,227.9,0.2,23.15,874,21.1
3.28,0.02,228.3,0.4,21.11,877,21.1
3.3,0.02,229.1,0.8,20.12,880,21.1
3.32,0.02,229.3,0.2,21.63,884,21.1
3.34,0.02,229.6,0.3,20.85,887,21.1
3.36,0.02,230.2,0.6,20.3,890,21.1
3.38,0.02,230.5,0.3,20.66,893,21.1
3.4,0.02,231,0.5,21.3,897,21.1
3.42,0.02,231.3,0.3,19.25,900,21.1
3.44,0.02,231.9,0.6,19.02,904,21.1
3.46,0.02,232.1,0.2,19.73,910,21.1
3.48,0.02,232.4,0.3,18.43,913,21.1
3.5,0.02,232.9,0.5,18.61,916,21.1
3.52,0.02,233.4,0.5,18.73,919,21.1
3.54,0.02,233.6,0.2,18.45,923,21.1
3.56,0.02,233.9,0.3,17.06,926,21.1
3.58,0.02,234.4,0.5,16.49,930,21.1
3.6,0.02,234.7,0.3,17.13,933,21.1
3.62,0.02,234.9,0.2,17.6,937,21
3.64,0.02,235.4,0.5,16.56,940,21.1
3.66,0.02,235.7,0.3,15.61,944,21
3.68,0.02,236,0.3,15.73,948,21.1
3.7,0.02,236.3,0.3,16.08,952,21.1
3.72,0.02,236.6,0.3, NaN,955,21
3.74,0.02,236.9,0.3, NaN,959,21.1
3.76,0.02,237.3,0.4, NaN,962,21.1
3.78,0.02,237.7,0.4, NaN,965,21.1
3.8,0.02,237.9,0.2, NaN,968,21
