 Comment / ID, Start time, Sample size, Corr. f, Density,,
 bowl2, 8/15/2014 1:23:01 PM, 99.58 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,47.7, NaN, NaN,0,23.4
0.04,0.04,-18.3,-66, NaN,28,23.5
0.08,0.04,-25.6,-7.3, NaN,45,23.5
0.12,0.04,-24.5,1.1, NaN,49,23.5
0.16,0.04,-18.4,6.1, NaN,71,23.5
0.2,0.04,-12.4,6, NaN,89,23.5
0.24,0.04,-8.5,3.9, NaN,98,23.5
0.28,0.04,-2.4,6.1, NaN,116,23.5
0.32,0.04,-0.4,2, NaN,120,23.5
0.36,0.04,-0.3,0.1, NaN,124,23.5
0.4,0.04,4.6,4.9, NaN,136,23.5
0.44,0.04,10,5.4, NaN,154,23.5
0.48,0.04,12.6,2.6, NaN,160,23.5
0.52,0.04,16.3,3.7, NaN,165,23.5
0.56,0.04,18.3,2, NaN,170,23.5
0.6,0.04,20.1,1.8, NaN,176,23.5
0.64,0.04,22.4,2.3, NaN,181,23.5
0.68,0.04,25,2.6, NaN,186,23.5
0.72,0.04,27.4,2.4, NaN,192,23.5
0.76,0.04,30.4,3, NaN,197,23.5
0.8,0.04,32.4,2, NaN,202,23.5
0.84,0.04,33.9,1.5, NaN,207,23.5
0.88,0.04,38,4.1, NaN,212,23.5
0.92,0.04,39,1, NaN,216,23.5
0.96,0.04,40.6,1.6, NaN,222,23.5
1,0.04,45.3,4.7, NaN,226,23.5
1.04,0.04,47.7,2.4, NaN,230,23.5
1.08,0.04,51.9,4.2, NaN,234,23.5
1.12,0.04,54.1,2.2, NaN,238,23.5
1.16,0.04,55.2,1.1, NaN,242,23.5
1.2,0.04,56,0.8, NaN,246,23.5
1.24,0.04,57.7,1.7, NaN,250,23.5
1.28,0.04,60.2,2.5, NaN,254,23.5
1.32,0.04,62.1,1.9, NaN,258,23.5
1.36,0.04,64.3,2.2, NaN,262,23.5
1.4,0.04,66.1,1.8, NaN,266,23.5
1.44,0.04,71.6,5.5, NaN,270,23.5
1.48,0.04,73.6,2, NaN,274,23.5
1.52,0.04,79.9,6.3, NaN,278,23.5
1.56,0.04,81.7,1.8, NaN,282,23.5
1.6,0.04,87.5,5.8, NaN,285,23.5
1.64,0.04,91,3.5, NaN,289,23.5
1.68,0.04,95.8,4.8, NaN,292,23.5
1.72,0.04,97.2,1.4, NaN,296,23.5
1.76,0.04,99.3,2.1, NaN,300,23.5
1.8,0.04,107,7.7, NaN,304,23.5
1.84,0.04,109.9,2.9, NaN,307,23.5
1.88,0.04,114.6,4.7, NaN,311,23.5
1.92,0.04,118.1,3.5, NaN,315,23.5
1.96,0.04,129.3,11.2, NaN,319,23.5
2,0.04,137.3,8, NaN,323,23.5
2.04,0.04,137.4,0.1, NaN,326,23.5
2.08,0.04,146.8,9.4,193.94,330,23.5
2.12,0.04,154.3,7.5,200.23,334,23.5
2.16,0.04,165.9,11.6,219.55,338,23.5
2.2,0.04,173.6,7.7,207.46,342,23.5
2.24,0.04,181.7,8.1,155.55,346,23.5
2.26,0.02,180.3,-1.4,135.88,710,23.5
2.28,0.02,184.1,3.8,111.03,714,23.5
2.3,0.02,186.6,2.5,113.42,718,23.5
2.32,0.02,189.4,2.8,115.61,722,23.5
2.34,0.02,192.3,2.9,121.81,725,23.5
2.36,0.02,193.7,1.4,94.79,729,23.5
2.38,0.02,195.5,1.8,87.31,733,23.5
2.4,0.02,197.3,1.8,77.67,736,23.5
2.42,0.02,198.7,1.4,74.67,740,23.5
2.44,0.02,200.5,1.8,72.83,744,23.5
2.46,0.02,201.7,1.2,68.58,748,23.5
2.48,0.02,202.9,1.2,65.13,752,23.5
2.5,0.02,204.4,1.5,63.41,755,23.5
2.52,0.02,205.5,1.1,63.89,759,23.5
2.54,0.02,207,1.5,62.86,762,23.5
2.56,0.02,207.9,0.9,58.2,766,23.5
2.58,0.02,209.3,1.4,54.2,769,23.5
2.6,0.02,210.5,1.2,51.2,773,23.5
