 Comment / ID, Start time, Sample size, Corr. f, Density,,
 Sample15, 6/17/2014 2:39:17 PM, 100.12 g,1, 1.0 g/mL,,
 EQP titration[1],,,,,,
 Volume, Increment, Signal, Change, 1st deriv., Time, Temperature
 mL, mL, mV, mV, mV/mL, s, oC
0, NaN,24.2, NaN, NaN,0,20.1
0.04,0.04,-47.6,-71.8, NaN,28,20.1
0.08,0.04,-48.6,-1, NaN,31,20.1
0.12,0.04,-48.3,0.3, NaN,34,20.1
0.16,0.04,-46.2,2.1, NaN,39,20.1
0.2,0.04,-36.5,9.7, NaN,69,20.1
0.24,0.04,-26.8,9.7, NaN,98,20.1
0.28,0.04,-22.3,4.5, NaN,107,20.1
0.32,0.04,-14.2,8.1, NaN,131,20.1
0.36,0.04,-9.7,4.5, NaN,146,20.1
0.4,0.04,-6.6,3.1, NaN,152,20.1
0.44,0.04,-2.4,4.2, NaN,160,20.1
0.48,0.04,-0.2,2.2, NaN,165,20.1
0.52,0.04,3.4,3.6, NaN,172,20.1
0.56,0.04,7.4,4, NaN,177,20.1
0.6,0.04,10.6,3.2, NaN,183,20.1
0.64,0.04,12.5,1.9, NaN,189,20.1
0.68,0.04,14.2,1.7, NaN,195,20.1
0.72,0.04,16.6,2.4, NaN,200,20.1
0.76,0.04,19.4,2.8, NaN,205,20.1
0.8,0.04,21.3,1.9, NaN,211,20.1
0.84,0.04,24.9,3.6, NaN,216,20.1
0.88,0.04,27.8,2.9, NaN,220,20.1
0.92,0.04,34.9,7.1, NaN,225,20.1
0.96,0.04,36.1,1.2, NaN,229,20.1
1,0.04,39.2,3.1, NaN,233,20.1
1.04,0.04,39.5,0.3, NaN,237,20.1
1.08,0.04,42.8,3.3, NaN,241,20.1
1.12,0.04,43.4,0.6, NaN,244,20.1
1.16,0.04,44.6,1.2, NaN,249,20.1
1.2,0.04,47.4,2.8, NaN,253,20.1
1.24,0.04,49.3,1.9, NaN,257,20.1
1.28,0.04,50.9,1.6, NaN,261,20.1
1.32,0.04,52.8,1.9, NaN,266,20.1
1.36,0.04,55.2,2.4, NaN,270,20.1
1.4,0.04,57.5,2.3, NaN,274,20.1
1.44,0.04,60.9,3.4, NaN,279,20.1
1.48,0.04,64.4,3.5, NaN,283,20.1
1.52,0.04,69.6,5.2, NaN,287,20.1
1.56,0.04,72.6,3, NaN,291,20.1
1.6,0.04,74.7,2.1, NaN,295,20.1
1.64,0.04,77.1,2.4, NaN,299,20.1
1.68,0.04,82.6,5.5, NaN,304,20.1
1.72,0.04,92.5,9.9, NaN,308,20.1
1.76,0.04,92.3,-0.2, NaN,311,20.1
1.8,0.04,95.3,3, NaN,315,20.1
1.84,0.04,102.6,7.3, NaN,319,20.1
1.88,0.04,106.4,3.8, NaN,323,20.1
1.92,0.04,111.3,4.9, NaN,326,20.1
1.96,0.04,114.3,3, NaN,331,20.1
2,0.04,120.3,6, NaN,334,20.1
2.04,0.04,123.9,3.6, NaN,339,20.1
2.08,0.04,134,10.1, NaN,343,20.1
2.12,0.04,141,7, NaN,348,20.1
2.16,0.04,152.9,11.9,250.78,352,20.1
2.2,0.04,162,9.1,244.41,357,20.1
2.24,0.04,171.4,9.4,207.14,361,20.1
2.28,0.04,179,7.6,171.38,365,20.1
2.32,0.04,184.8,5.8,124.88,369,20.1
2.34,0.02,184.9,0.1,110.21,734,20.3
2.36,0.02,187.5,2.6,93.51,738,20.3
2.38,0.02,190.1,2.6,90.39,742,20.3
2.4,0.02,191.5,1.4,92.65,745,20.3
2.42,0.02,194.3,2.8,91.05,749,20.3
2.44,0.02,195.1,0.8,74.56,753,20.3
2.46,0.02,196.7,1.6,70.27,756,20.3
2.48,0.02,198,1.3,69.93,760,20.3
2.5,0.02,199.4,1.4,67.93,764,20.3
2.52,0.02,201,1.6,71.75,768,20.3
2.54,0.02,202.3,1.3,64.93,772,20.3
2.56,0.02,203.6,1.3,60.28,776,20.3
2.58,0.02,204.7,1.1,55.22,779,20.3
2.6,0.02,205.8,1.1,52.07,782,20.3
2.62,0.02,206.6,0.8,49.54,786,20.3
2.64,0.02,207.8,1.2,50.5,790,20.3
2.66,0.02,208.8,1,51.67,793,20.3
2.68,0.02,209.7,0.9,44.27,797,20.3
2.7,0.02,210.5,0.8,35.95,801,20.3
2.72,0.02,211.7,1.2,30.38,804,20.3
2.74,0.02,211.9,0.2,28.26,809,20.3
2.76,0.02,211.8,-0.1,32.03,812,20.3
2.78,0.02,213,1.2,34.62,815,20.3
2.8,0.02,214,1,39.06,819,20.3
2.82,0.02,214.6,0.6,42.76,823,20.4
2.84,0.02,215.7,1.1,38.53,826,20.4
2.86,0.02,215.9,0.2,32.22,830,20.4
2.88,0.02,216.9,1,30.31,833,20.3
2.9,0.02,217.4,0.5,32.19,837,20.4
2.92,0.02,218,0.6,34.05,841,20.4
2.94,0.02,218.7,0.7,35.61,844,20.3
2.96,0.02,219.3,0.6,33.83,848,20.4
2.98,0.02,220.4,1.1,33.48,851,20.4
3,0.02,220.8,0.4,28.95,855,20.4
3.02,0.02,221.2,0.4,26.74,859,20.4
3.04,0.02,221.9,0.7,26.79,862,20.4
3.06,0.02,222.3,0.4,27.17,866,20.4
3.08,0.02,222.8,0.5,30.53,869,20.4
3.1,0.02,223.7,0.9,29.15,872,20.4
3.12,0.02,224.2,0.5,27.11,876,20.4
3.14,0.02,224.6,0.4,25.85,880,20.4
3.16,0.02,225.2,0.6,24.27,883,20.4
3.18,0.02,225.5,0.3,23.34,888,20.4
3.2,0.02,226.1,0.6,23.5,892,20.4
3.22,0.02,226.6,0.5,23.04,895,20.4
3.24,0.02,227.1,0.5,21.3,899,20.4
3.26,0.02,227.4,0.3,23.06,902,20.4
